SA1_internal_2021	AustCitizen	persons
33434	1	346
33435	0	24
33435	1	293
33436	0	46
33436	1	260
33437	0	242
33437	1	538
33438	0	75
33438	1	378
33439	0	168
33439	1	324
33440	0	26
33440	1	313
33441	0	128
33441	1	240
33442	0	81
33442	1	323
33443	0	82
33443	1	516
33444	0	20
33444	1	302
33445	0	76
33445	1	439
33446	0	72
33446	1	316
33447	0	108
33447	1	456
33448	0	36
33448	1	259
33449	0	37
33449	1	324
33450	0	16
33450	1	50
33451	0	0
33451	1	0
33452	0	102
33452	1	265
33453	0	63
33453	1	367
33454	0	52
33454	1	416
33455	0	97
33455	1	500
33456	0	84
33456	1	482
33457	0	101
33457	1	328
33458	0	74
33458	1	400
33459	0	82
33459	1	493
33460	0	31
33460	1	172
33461	0	61
33461	1	372
33462	0	93
33462	1	326
33463	0	73
33463	1	383
33464	0	80
33464	1	506
33465	0	82
33465	1	403
33466	0	93
33466	1	553
33467	0	59
33467	1	380
33468	0	66
33468	1	422
33469	0	28
33469	1	192
33470	0	35
33470	1	178
33471	0	20
33471	1	238
33472	0	43
33472	1	283
33473	0	78
33473	1	311
33474	0	103
33474	1	558
33475	0	107
33475	1	418
33476	0	60
33476	1	246
33477	0	51
33477	1	387
33478	0	52
33478	1	308
33479	0	72
33479	1	181
33480	0	34
33480	1	210
33481	0	54
33481	1	373
33482	0	121
33482	1	508
33483	0	76
33483	1	401
33484	0	76
33484	1	230
33485	0	51
33485	1	209
33486	0	80
33486	1	437
33487	0	55
33487	1	308
33488	0	37
33488	1	341
33489	0	91
33489	1	249
33490	0	36
33490	1	413
33491	0	28
33491	1	325
33492	0	43
33492	1	461
33493	0	24
33493	1	365
33494	0	18
33494	1	189
33495	0	14
33495	1	199
33496	0	19
33496	1	207
33497	0	77
33497	1	560
33498	0	65
33498	1	541
33499	0	41
33499	1	308
33500	0	130
33500	1	651
33501	0	42
33501	1	308
33502	0	25
33502	1	314
33503	0	32
33503	1	306
33504	0	30
33504	1	453
33505	0	115
33505	1	357
33506	0	15
33506	1	280
33507	0	27
33507	1	292
33508	0	45
33508	1	262
33509	0	26
33509	1	209
33510	0	54
33510	1	322
33511	0	47
33511	1	430
33512	0	56
33512	1	563
33513	0	49
33513	1	417
33514	0	54
33514	1	367
33515	0	50
33515	1	374
33516	0	39
33516	1	387
33517	0	34
33517	1	324
33518	0	23
33518	1	206
33519	0	30
33519	1	395
33520	0	47
33520	1	543
33521	0	51
33521	1	464
33522	0	14
33522	1	243
33523	0	35
33523	1	359
33524	0	44
33524	1	544
33525	0	47
33525	1	530
33526	0	24
33526	1	274
33527	0	28
33527	1	387
33528	0	62
33528	1	593
33529	0	47
33529	1	531
33530	0	44
33530	1	444
33531	0	48
33531	1	563
33532	0	18
33532	1	248
33533	0	0
33533	1	0
33534	0	16
33534	1	170
33535	0	22
33535	1	283
33536	0	44
33536	1	373
33537	0	45
33537	1	635
33538	0	23
33538	1	318
33539	0	53
33539	1	519
33540	0	39
33540	1	486
33541	0	63
33541	1	546
33542	0	39
33542	1	475
33543	0	34
33543	1	307
33544	0	40
33544	1	358
33545	0	34
33545	1	429
33546	0	29
33546	1	373
33547	0	40
33547	1	522
33548	0	37
33548	1	382
33549	0	31
33549	1	309
33550	0	57
33550	1	517
33551	0	13
33551	1	291
33552	0	44
33552	1	337
33553	0	8
33553	1	339
33554	0	23
33554	1	367
33555	0	23
33555	1	343
33556	0	12
33556	1	254
33557	0	56
33557	1	510
33558	0	33
33558	1	307
33559	0	33
33559	1	439
33560	0	43
33560	1	836
33561	0	120
33561	1	474
33562	0	53
33562	1	524
33563	0	26
33563	1	375
33564	0	33
33564	1	300
33565	0	40
33565	1	356
33566	0	26
33566	1	355
33567	0	41
33567	1	411
33568	0	0
33568	1	0
33569	0	50
33569	1	538
33570	0	11
33570	1	386
33571	0	40
33571	1	472
33572	0	12
33572	1	233
33573	0	24
33573	1	289
33574	0	31
33574	1	459
33575	0	66
33575	1	546
33576	0	31
33576	1	474
33577	0	160
33577	1	1270
33578	0	40
33578	1	458
33579	0	37
33579	1	331
33580	0	41
33580	1	383
33581	0	50
33581	1	531
33582	0	37
33582	1	303
33583	0	25
33583	1	300
33584	0	30
33584	1	363
33585	0	55
33585	1	448
33586	0	21
33586	1	446
33587	0	33
33587	1	386
33588	0	55
33588	1	870
33589	0	21
33589	1	160
33590	0	18
33590	1	174
33591	0	45
33591	1	216
33592	0	64
33592	1	374
33593	0	57
33593	1	418
33594	0	36
33594	1	297
33595	0	77
33595	1	501
33596	0	71
33596	1	433
33597	0	0
33597	1	0
33598	0	46
33598	1	633
33599	0	54
33599	1	522
33600	0	55
33600	1	394
33601	0	63
33601	1	408
33602	0	25
33602	1	290
33603	0	59
33603	1	458
33604	0	41
33604	1	332
33605	0	51
33605	1	537
33606	0	41
33606	1	253
33607	0	46
33607	1	502
33608	0	51
33608	1	430
33609	0	55
33609	1	417
33610	0	85
33610	1	412
33611	0	75
33611	1	502
33612	0	86
33612	1	352
33613	0	1
33613	1	4
33614	0	70
33614	1	528
33615	0	55
33615	1	502
33616	0	79
33616	1	468
33617	0	32
33617	1	306
33618	0	69
33618	1	298
33619	0	33
33619	1	334
33620	0	61
33620	1	274
33621	0	72
33621	1	326
33622	0	52
33622	1	211
33623	0	43
33623	1	358
33624	0	49
33624	1	309
33625	0	62
33625	1	409
33626	0	88
33626	1	363
33627	0	97
33627	1	425
33628	0	87
33628	1	390
33629	0	77
33629	1	442
33630	0	41
33630	1	255
33631	0	128
33631	1	1170
33632	0	34
33632	1	304
33633	0	82
33633	1	687
33634	0	60
33634	1	651
33635	0	40
33635	1	267
33636	0	32
33636	1	266
33637	0	22
33637	1	238
33638	0	26
33638	1	283
33639	0	43
33639	1	386
33640	0	32
33640	1	386
33641	0	60
33641	1	448
33642	0	31
33642	1	472
33643	0	56
33643	1	450
33644	0	80
33644	1	555
33645	0	21
33645	1	310
33646	0	62
33646	1	366
33647	0	46
33647	1	323
33648	0	68
33648	1	471
33649	0	71
33649	1	485
33650	0	61
33650	1	297
33651	0	38
33651	1	291
33652	0	92
33652	1	679
33653	0	47
33653	1	342
33654	0	30
33654	1	333
33655	0	0
33655	1	0
33656	0	0
33656	1	0
33657	0	0
33657	1	0
33658	0	89
33658	1	704
33659	0	32
33659	1	451
33660	0	17
33660	1	274
33661	0	64
33661	1	481
33662	0	26
33662	1	383
33663	0	50
33663	1	363
33664	0	94
33664	1	995
33665	0	87
33665	1	784
33666	0	70
33666	1	613
33667	0	63
33667	1	482
33668	0	28
33668	1	403
33669	0	35
33669	1	371
33670	0	49
33670	1	318
33671	0	82
33671	1	502
33672	0	74
33672	1	316
33673	0	72
33673	1	379
33674	0	51
33674	1	394
33675	0	110
33675	1	809
33676	0	31
33676	1	383
33677	0	41
33677	1	380
33678	0	59
33678	1	519
33679	0	65
33679	1	519
33680	0	60
33680	1	492
33681	0	69
33681	1	528
33682	0	35
33682	1	301
33683	0	41
33683	1	431
33684	0	86
33684	1	476
33685	0	61
33685	1	318
33686	0	29
33686	1	384
33687	0	46
33687	1	381
33688	0	55
33688	1	381
33689	0	17
33689	1	113
33690	0	13
33690	1	229
33691	0	41
33691	1	425
33692	0	41
33692	1	316
33693	0	34
33693	1	325
33694	0	45
33694	1	333
33695	0	21
33695	1	272
33696	0	37
33696	1	386
33697	0	24
33697	1	141
33698	0	60
33698	1	443
33699	0	56
33699	1	342
33700	0	57
33700	1	261
33701	0	10
33701	1	137
33702	0	11
33702	1	167
33703	0	72
33703	1	290
33704	0	119
33704	1	504
33705	0	85
33705	1	531
33706	0	71
33706	1	401
33707	0	45
33707	1	452
33708	0	84
33708	1	656
33709	0	60
33709	1	295
33710	0	44
33710	1	578
33711	0	81
33711	1	569
33712	0	43
33712	1	437
33713	0	49
33713	1	398
33714	0	33
33714	1	390
33715	0	49
33715	1	410
33716	0	90
33716	1	582
33717	0	12
33717	1	323
33718	0	93
33718	1	518
33719	0	26
33719	1	342
33720	0	46
33720	1	551
33721	0	40
33721	1	371
33722	0	45
33722	1	453
33723	0	24
33723	1	362
33724	0	36
33724	1	257
33725	0	19
33725	1	249
33726	0	30
33726	1	317
33727	0	50
33727	1	823
33728	0	51
33728	1	580
33729	0	53
33729	1	358
33730	0	93
33730	1	319
33731	0	47
33731	1	432
33732	0	47
33732	1	481
33733	0	50
33733	1	453
33734	0	5
33734	1	168
33735	0	48
33735	1	620
33736	0	49
33736	1	354
33737	0	35
33737	1	304
33738	0	45
33738	1	1079
33739	0	0
33739	1	0
33740	0	95
33740	1	340
33741	0	46
33741	1	425
33742	0	27
33742	1	365
33743	0	4
33743	1	16
33744	0	52
33744	1	357
33745	0	47
33745	1	608
33746	0	38
33746	1	384
33747	0	76
33747	1	252
33748	0	46
33748	1	398
33749	0	23
33749	1	267
33750	0	35
33750	1	269
33751	0	51
33751	1	436
33752	0	46
33752	1	486
33753	0	12
33753	1	145
33754	0	45
33754	1	491
33755	0	26
33755	1	472
33756	0	41
33756	1	405
33757	0	32
33757	1	382
33758	0	33
33758	1	347
33759	0	61
33759	1	406
33760	0	35
33760	1	455
33761	0	27
33761	1	302
33762	0	28
33762	1	275
33763	0	38
33763	1	399
33764	0	36
33764	1	357
33765	0	14
33765	1	225
33766	0	15
33766	1	303
33767	0	36
33767	1	513
33768	0	62
33768	1	500
33769	0	33
33769	1	494
33770	0	41
33770	1	463
33771	0	23
33771	1	293
33772	0	22
33772	1	354
33773	0	31
33773	1	270
33774	0	61
33774	1	521
33775	0	12
33775	1	302
33776	0	37
33776	1	440
33777	0	54
33777	1	321
33778	0	34
33778	1	528
33779	0	75
33779	1	491
33780	0	32
33780	1	206
33781	0	45
33781	1	287
33782	0	22
33782	1	231
33783	0	57
33783	1	382
33784	0	56
33784	1	480
33785	0	38
33785	1	284
33786	0	32
33786	1	481
33787	0	40
33787	1	249
33788	0	71
33788	1	514
33789	0	66
33789	1	414
33790	0	44
33790	1	400
33791	0	51
33791	1	544
33792	0	71
33792	1	498
33793	0	41
33793	1	512
33794	0	26
33794	1	238
33795	0	45
33795	1	424
33796	0	24
33796	1	348
33797	0	45
33797	1	444
33798	0	39
33798	1	250
33799	0	21
33799	1	511
33800	0	38
33800	1	275
33801	0	44
33801	1	388
33802	0	50
33802	1	464
33803	0	0
33803	1	4
33804	0	42
33804	1	350
33805	0	38
33805	1	276
33806	0	35
33806	1	382
33807	0	34
33807	1	408
33808	0	30
33808	1	357
33809	0	31
33809	1	404
33810	0	49
33810	1	552
33811	0	52
33811	1	430
33812	0	27
33812	1	238
33813	0	24
33813	1	438
33814	0	52
33814	1	568
33815	0	66
33815	1	655
33816	0	57
33816	1	497
33817	0	34
33817	1	463
33818	0	45
33818	1	614
33819	0	44
33819	1	503
33820	0	40
33820	1	549
33821	0	23
33821	1	359
33822	0	87
33822	1	619
33823	0	30
33823	1	330
33824	0	42
33824	1	346
33825	0	101
33825	1	742
33826	0	137
33826	1	1014
33827	0	93
33827	1	688
33828	0	19
33828	1	337
33829	0	16
33829	1	327
33830	0	38
33830	1	556
33831	0	59
33831	1	730
33832	0	16
33832	1	241
33833	0	23
33833	1	292
33834	0	20
33834	1	375
33835	0	31
33835	1	340
33836	0	71
33836	1	637
33837	0	40
33837	1	419
33838	0	36
33838	1	414
33839	0	30
33839	1	250
33840	0	35
33840	1	514
33841	0	52
33841	1	298
33842	0	18
33842	1	308
33843	0	61
33843	1	383
33844	0	39
33844	1	550
33845	0	22
33845	1	301
33846	0	44
33846	1	380
33847	0	74
33847	1	429
33848	0	74
33848	1	532
33849	0	32
33849	1	391
33850	0	19
33850	1	242
33851	0	44
33851	1	348
33852	0	40
33852	1	322
33853	0	44
33853	1	328
33854	0	73
33854	1	543
33855	0	16
33855	1	270
33856	0	78
33856	1	437
33857	0	50
33857	1	440
33858	0	43
33858	1	341
33859	0	56
33859	1	328
33860	0	33
33860	1	474
33861	0	58
33861	1	274
33862	0	24
33862	1	413
33863	0	74
33863	1	437
33864	0	92
33864	1	533
33865	0	106
33865	1	506
33866	0	70
33866	1	421
33867	0	48
33867	1	452
33868	0	44
33868	1	357
33869	0	52
33869	1	210
33870	0	44
33870	1	386
33871	0	72
33871	1	417
33872	0	69
33872	1	388
33873	0	125
33873	1	442
33874	0	26
33874	1	326
33875	0	74
33875	1	497
33876	0	0
33876	1	0
33877	0	57
33877	1	405
33878	0	44
33878	1	505
33879	0	33
33879	1	391
33880	0	101
33880	1	542
33881	0	24
33881	1	150
33882	0	34
33882	1	366
33883	0	38
33883	1	360
33884	0	35
33884	1	300
33885	0	36
33885	1	435
33886	0	15
33886	1	164
33887	0	40
33887	1	384
33888	0	36
33888	1	356
33889	0	0
33889	1	0
33890	0	43
33890	1	540
33891	0	31
33891	1	427
33892	0	24
33892	1	329
33893	0	12
33893	1	333
33894	0	35
33894	1	313
33895	0	45
33895	1	287
33896	0	43
33896	1	348
33897	0	74
33897	1	429
33898	0	48
33898	1	491
33899	0	60
33899	1	450
33900	0	19
33900	1	244
33901	0	50
33901	1	553
33902	0	30
33902	1	469
33903	0	40
33903	1	341
33904	0	47
33904	1	268
33905	0	62
33905	1	273
33906	0	74
33906	1	335
33907	0	32
33907	1	466
33908	0	46
33908	1	191
33909	0	79
33909	1	542
33910	0	37
33910	1	457
33911	0	52
33911	1	395
33912	0	16
33912	1	255
33913	0	17
33913	1	314
33914	0	26
33914	1	243
33915	0	62
33915	1	490
33916	0	88
33916	1	452
33917	0	34
33917	1	405
33918	0	48
33918	1	516
33919	0	64
33919	1	346
33920	0	61
33920	1	275
33921	0	41
33921	1	332
33922	0	43
33922	1	470
33923	0	24
33923	1	824
33924	0	24
33924	1	257
33925	0	32
33925	1	425
33926	0	37
33926	1	312
33927	0	27
33927	1	258
33928	0	42
33928	1	385
33929	0	47
33929	1	246
33930	0	17
33930	1	188
33931	0	40
33931	1	272
33932	0	28
33932	1	169
33933	0	59
33933	1	365
33934	0	32
33934	1	237
33935	0	23
33935	1	179
33936	0	57
33936	1	256
33937	0	40
33937	1	284
33938	0	69
33938	1	233
33939	0	17
33939	1	117
33940	0	65
33940	1	207
33941	0	46
33941	1	271
33942	0	46
33942	1	269
33943	0	34
33943	1	249
33944	0	60
33944	1	269
33945	0	51
33945	1	234
33946	0	9
33946	1	268
33947	0	33
33947	1	247
33948	0	62
33948	1	465
33949	0	36
33949	1	368
33950	0	15
33950	1	226
33951	0	45
33951	1	400
33952	0	16
33952	1	207
33953	0	43
33953	1	446
33954	0	22
33954	1	253
33955	0	32
33955	1	268
33956	0	36
33956	1	655
33957	0	19
33957	1	274
33958	0	28
33958	1	342
33959	0	34
33959	1	457
33960	0	20
33960	1	208
33961	0	53
33961	1	607
33962	0	55
33962	1	578
33963	0	4
33963	1	302
33964	0	12
33964	1	389
33965	0	32
33965	1	335
33966	0	21
33966	1	305
33967	0	29
33967	1	300
33968	0	38
33968	1	464
33969	0	48
33969	1	241
33970	0	45
33970	1	359
33971	0	28
33971	1	257
33972	0	55
33972	1	669
33973	0	41
33973	1	426
33974	0	100
33974	1	600
33975	0	19
33975	1	261
33976	0	10
33976	1	334
33977	0	9
33977	1	419
33978	0	32
33978	1	462
33979	0	21
33979	1	358
33980	0	47
33980	1	449
33981	0	37
33981	1	301
33982	0	53
33982	1	631
33983	0	13
33983	1	288
33984	0	26
33984	1	278
33985	0	27
33985	1	329
33986	0	25
33986	1	266
33987	0	27
33987	1	443
33988	0	41
33988	1	316
33989	0	19
33989	1	214
33990	0	33
33990	1	242
33991	0	48
33991	1	323
33992	0	16
33992	1	203
33993	0	-3
33993	1	9
33994	0	0
33994	1	9
33995	0	42
33995	1	346
33996	0	35
33996	1	296
33997	0	50
33997	1	381
33998	0	25
33998	1	370
33999	0	79
33999	1	505
34000	0	32
34000	1	323
34001	0	31
34001	1	467
34002	0	61
34002	1	663
34003	0	41
34003	1	302
34004	0	0
34004	1	0
34005	0	20
34005	1	214
34006	0	93
34006	1	766
34007	0	31
34007	1	455
34008	0	27
34008	1	351
34009	0	38
34009	1	426
34010	0	40
34010	1	440
34011	0	43
34011	1	291
34012	0	43
34012	1	412
34013	0	99
34013	1	497
34014	0	77
34014	1	763
34015	0	12
34015	1	299
34016	0	22
34016	1	272
34017	0	37
34017	1	452
34018	0	51
34018	1	470
34019	0	30
34019	1	374
34020	0	42
34020	1	495
34021	0	35
34021	1	434
34022	0	70
34022	1	702
34023	0	45
34023	1	202
34024	0	33
34024	1	289
34025	0	37
34025	1	307
34026	0	54
34026	1	417
34027	0	38
34027	1	363
34028	0	45
34028	1	329
34029	0	37
34029	1	348
34030	0	20
34030	1	258
34031	0	65
34031	1	480
34032	0	110
34032	1	221
34033	0	86
34033	1	645
34034	0	24
34034	1	356
34035	0	52
34035	1	397
34036	0	79
34036	1	127
34037	0	42
34037	1	370
34038	0	39
34038	1	314
34039	0	25
34039	1	330
34040	0	52
34040	1	406
34041	0	52
34041	1	464
34042	0	44
34042	1	357
34043	0	58
34043	1	337
34044	0	136
34044	1	537
34045	0	51
34045	1	551
34046	0	40
34046	1	410
34047	0	35
34047	1	426
34048	0	55
34048	1	585
34049	0	54
34049	1	360
34050	0	48
34050	1	618
34051	0	56
34051	1	428
34052	0	10
34052	1	135
34053	0	47
34053	1	352
34054	0	25
34054	1	255
34055	0	50
34055	1	305
34056	0	46
34056	1	243
34057	0	44
34057	1	365
34058	0	28
34058	1	216
34059	0	56
34059	1	282
34060	0	11
34060	1	287
34061	0	28
34061	1	242
34062	0	16
34062	1	180
34063	0	51
34063	1	468
34064	0	26
34064	1	327
34065	0	30
34065	1	432
34066	0	54
34066	1	308
34067	0	10
34067	1	336
34068	0	23
34068	1	251
34069	0	64
34069	1	243
34070	0	40
34070	1	307
34071	0	29
34071	1	270
34072	0	54
34072	1	422
34073	0	58
34073	1	249
34074	0	44
34074	1	401
34075	0	747
34075	1	31
34076	0	37
34076	1	366
34077	0	47
34077	1	406
34078	0	38
34078	1	228
34079	0	16
34079	1	256
34080	0	32
34080	1	312
34081	0	39
34081	1	286
34082	0	60
34082	1	279
34083	0	29
34083	1	316
34084	0	35
34084	1	180
34085	0	41
34085	1	199
34086	0	28
34086	1	382
34087	0	34
34087	1	291
34088	0	48
34088	1	273
34089	0	49
34089	1	541
34090	0	45
34090	1	433
34091	0	43
34091	1	399
34092	0	36
34092	1	600
34093	0	59
34093	1	314
34094	0	40
34094	1	307
34095	0	67
34095	1	334
34096	0	33
34096	1	357
34097	0	44
34097	1	448
34098	0	20
34098	1	452
34099	0	46
34099	1	448
34100	0	29
34100	1	229
34101	0	24
34101	1	454
34102	0	87
34102	1	917
34103	0	19
34103	1	544
34104	0	25
34104	1	329
34105	0	15
34105	1	232
34106	0	44
34106	1	455
34107	0	52
34107	1	401
34108	0	58
34108	1	589
34109	0	49
34109	1	624
34110	0	18
34110	1	296
34111	0	28
34111	1	335
34112	0	17
34112	1	273
34113	0	73
34113	1	1022
34114	0	33
34114	1	491
34115	0	33
34115	1	385
34116	0	44
34116	1	282
34117	0	53
34117	1	377
34118	0	23
34118	1	327
34119	0	58
34119	1	286
34120	0	45
34120	1	318
34121	0	32
34121	1	464
34122	0	20
34122	1	310
34123	0	17
34123	1	229
34124	0	8
34124	1	219
34125	0	20
34125	1	280
34126	0	36
34126	1	344
34127	0	18
34127	1	198
34128	0	14
34128	1	172
34129	0	43
34129	1	378
34130	0	19
34130	1	325
34131	0	35
34131	1	202
34132	0	14
34132	1	296
34133	0	13
34133	1	341
34134	0	10
34134	1	237
34135	0	53
34135	1	214
34136	0	41
34136	1	214
34137	0	35
34137	1	229
34138	0	16
34138	1	220
34139	0	6
34139	1	188
34140	0	3
34140	1	41
34141	0	29
34141	1	224
34142	0	0
34142	1	0
34143	0	25
34143	1	216
34144	0	21
34144	1	240
34145	0	16
34145	1	210
34146	0	10
34146	1	197
34147	0	15
34147	1	300
34148	0	44
34148	1	181
34149	0	13
34149	1	213
34150	0	13
34150	1	287
34151	0	38
34151	1	288
34152	0	8
34152	1	153
34153	0	84
34153	1	466
34154	0	36
34154	1	210
34155	0	54
34155	1	249
34156	0	32
34156	1	303
34157	0	30
34157	1	197
34158	0	16
34158	1	228
34159	0	7
34159	1	128
34160	0	16
34160	1	199
34161	0	18
34161	1	222
34162	0	18
34162	1	236
34163	0	35
34163	1	196
34164	0	0
34164	1	5
34165	0	10
34165	1	163
34166	0	39
34166	1	409
34167	0	51
34167	1	515
34168	0	30
34168	1	339
34169	0	21
34169	1	256
34170	0	21
34170	1	265
34171	0	42
34171	1	392
34172	0	17
34172	1	199
34173	0	48
34173	1	241
34174	0	48
34174	1	349
34175	0	28
34175	1	143
34176	0	55
34176	1	382
34177	0	10
34177	1	251
34178	0	41
34178	1	370
34179	0	24
34179	1	341
34180	0	28
34180	1	222
34181	0	79
34181	1	192
34182	0	59
34182	1	278
34183	0	18
34183	1	329
34184	0	70
34184	1	256
34185	0	102
34185	1	350
34186	0	33
34186	1	298
34187	0	44
34187	1	215
34188	0	70
34188	1	293
34189	0	37
34189	1	206
34190	0	72
34190	1	313
34191	0	43
34191	1	310
34192	0	58
34192	1	280
34193	0	21
34193	1	322
34194	0	62
34194	1	488
34195	0	22
34195	1	210
34196	0	45
34196	1	300
34197	0	68
34197	1	337
34198	0	20
34198	1	224
34199	0	122
34199	1	163
34200	0	18
34200	1	180
34201	0	8
34201	1	195
34202	0	21
34202	1	201
34203	0	31
34203	1	279
34204	0	32
34204	1	169
34205	0	48
34205	1	326
34206	0	54
34206	1	275
34207	0	35
34207	1	166
34208	0	41
34208	1	199
34209	0	16
34209	1	192
34210	0	55
34210	1	418
34211	0	41
34211	1	333
34212	0	18
34212	1	300
34213	0	44
34213	1	223
34214	0	11
34214	1	395
34215	0	88
34215	1	406
34216	0	32
34216	1	266
34217	0	53
34217	1	374
34218	0	31
34218	1	337
34219	0	53
34219	1	371
34220	0	32
34220	1	406
34221	0	26
34221	1	315
34222	0	48
34222	1	305
34223	0	22
34223	1	168
34224	0	4
34224	1	154
34225	0	26
34225	1	186
34226	0	29
34226	1	263
34227	0	30
34227	1	112
34228	0	6
34228	1	165
34229	0	40
34229	1	315
34230	0	24
34230	1	247
34231	0	22
34231	1	197
34232	0	74
34232	1	427
34233	0	110
34233	1	437
34234	0	34
34234	1	249
34235	0	63
34235	1	342
34236	0	63
34236	1	499
34237	0	21
34237	1	403
34238	0	33
34238	1	350
34239	0	36
34239	1	215
34240	0	5
34240	1	147
34241	0	20
34241	1	486
34242	0	54
34242	1	409
34243	0	41
34243	1	289
34244	0	54
34244	1	188
34245	0	30
34245	1	308
34246	0	40
34246	1	278
34247	0	0
34247	1	5
34248	0	0
34248	1	3
34249	0	44
34249	1	152
34250	0	42
34250	1	513
34251	0	39
34251	1	460
34252	0	60
34252	1	447
34253	0	20
34253	1	207
34254	0	27
34254	1	228
34255	0	17
34255	1	149
34256	0	54
34256	1	379
34257	0	26
34257	1	235
34258	0	83
34258	1	547
34259	0	51
34259	1	453
34260	0	63
34260	1	416
34261	0	57
34261	1	280
34262	0	43
34262	1	227
34263	0	12
34263	1	123
34264	0	48
34264	1	252
34265	0	28
34265	1	283
34266	0	51
34266	1	284
34267	0	34
34267	1	377
34268	0	10
34268	1	146
34269	0	23
34269	1	164
34270	0	74
34270	1	423
34271	0	64
34271	1	284
34272	0	0
34272	1	0
34273	0	0
34273	1	8
34274	0	37
34274	1	276
34275	0	116
34275	1	189
34276	0	0
34276	1	5
34277	0	9
34277	1	105
34278	0	18
34278	1	192
34279	0	65
34279	1	363
34280	0	40
34280	1	272
34281	0	28
34281	1	244
34282	0	23
34282	1	191
34283	0	57
34283	1	448
34284	0	0
34284	1	0
34285	0	39
34285	1	257
34286	0	30
34286	1	175
34287	0	68
34287	1	236
34288	0	51
34288	1	200
34289	0	31
34289	1	203
34290	0	40
34290	1	150
34291	0	32
34291	1	322
34292	0	54
34292	1	445
34293	0	47
34293	1	363
34294	0	93
34294	1	692
34295	0	75
34295	1	324
34296	0	72
34296	1	318
34297	0	43
34297	1	497
34298	0	75
34298	1	608
34299	0	19
34299	1	262
34300	0	32
34300	1	291
34301	0	16
34301	1	353
34302	0	139
34302	1	484
34303	0	54
34303	1	276
34304	0	33
34304	1	304
34305	0	135
34305	1	307
34306	0	143
34306	1	318
34307	0	62
34307	1	272
34308	0	118
34308	1	381
34309	0	39
34309	1	164
34310	0	84
34310	1	403
34311	0	113
34311	1	460
34312	0	67
34312	1	305
34313	0	63
34313	1	178
34314	0	96
34314	1	295
34315	0	162
34315	1	325
34316	0	63
34316	1	412
34317	0	104
34317	1	325
34318	0	182
34318	1	637
34319	0	71
34319	1	166
34320	0	33
34320	1	237
34321	0	51
34321	1	122
34322	0	52
34322	1	273
34323	0	63
34323	1	658
34324	0	119
34324	1	396
34325	0	39
34325	1	206
34326	0	92
34326	1	347
34327	0	55
34327	1	383
34328	0	37
34328	1	519
34329	0	102
34329	1	188
34330	0	84
34330	1	313
34331	0	100
34331	1	221
34332	0	69
34332	1	313
34333	0	35
34333	1	392
34334	0	59
34334	1	525
34335	0	136
34335	1	468
34336	0	24
34336	1	253
34337	0	30
34337	1	411
34338	0	27
34338	1	238
34339	0	39
34339	1	357
34340	0	35
34340	1	257
34341	0	14
34341	1	235
34342	0	62
34342	1	279
34343	0	171
34343	1	362
34344	0	118
34344	1	309
34345	0	39
34345	1	364
34346	0	134
34346	1	727
34347	0	95
34347	1	356
34348	0	87
34348	1	456
34349	0	54
34349	1	503
34350	0	93
34350	1	303
34351	0	73
34351	1	544
34352	0	137
34352	1	314
34353	0	94
34353	1	431
34354	0	47
34354	1	265
34355	0	106
34355	1	870
34356	0	93
34356	1	166
34357	0	171
34357	1	732
34358	0	87
34358	1	826
34359	0	60
34359	1	347
34360	0	52
34360	1	381
34361	0	139
34361	1	337
34362	0	39
34362	1	250
34363	0	182
34363	1	774
34364	0	56
34364	1	321
34365	0	54
34365	1	277
34366	0	76
34366	1	218
34367	0	69
34367	1	332
34368	0	26
34368	1	239
34369	0	30
34369	1	194
34370	0	68
34370	1	382
34371	0	135
34371	1	1081
34372	0	68
34372	1	359
34373	0	53
34373	1	380
34374	0	79
34374	1	250
34375	0	39
34375	1	247
34376	0	99
34376	1	548
34377	0	52
34377	1	196
34378	0	18
