SA1_internal_2021	medianRent
2523	9880
2524	11700
2525	4420
2526	
2527	
2528	11440
2529	12844
2530	9880
2531	8840
2532	10920
2533	7800
2534	8008
2535	4680
2536	13520
2537	5720
2538	9776
2539	9360
2540	10400
2541	9880
2542	9776
2543	13000
2544	8216
2545	10296
2546	5200
2547	10400
2548	6396
2549	15600
2550	9620
2551	8580
2552	11960
2553	10400
2554	12220
2555	11440
2556	10400
2557	
2558	2600
2559	1768
2560	
2561	9880
2562	9360
2563	8736
2564	3900
2565	8736
2566	9880
2567	11440
2568	6136
2569	4316
2570	8164
2571	8216
2572	11856
2573	9100
2574	6760
2575	11440
2576	9152
2577	
2578	
2579	7644
2580	8736
2581	7800
2582	8996
2583	9100
2584	10400
2585	14560
2586	12480
2587	5980
2588	11440
2589	11440
2590	10400
2591	13000
2592	13000
2593	3380
2594	10296
2595	11700
2596	11180
2597	11180
2598	14560
2599	6344
2600	10920
2601	12116
2602	11440
2603	12480
2604	11960
2605	11700
2606	11336
2607	13000
2608	12376
2609	10400
2610	12740
2611	11336
2612	11440
2613	7800
2614	10920
2615	12740
2616	13000
2617	10920
2618	10400
2619	11440
2620	10920
2621	10920
2622	12116
2623	11440
2624	10140
2625	11440
2626	11960
2627	9256
2628	11440
2629	10400
2630	10296
2631	10400
2632	10400
2633	10400
2634	11960
2635	4160
2636	2600
2637	9776
2638	7280
2639	3380
2640	9152
2641	5200
2642	8996
2643	5200
2644	7800
2645	8216
2646	10400
2647	8320
2648	8840
2649	7800
2650	11076
2651	11180
2652	10400
2653	10920
2654	10920
2655	13260
2656	7800
2657	7800
2658	10400
2659	10400
2660	10400
2661	7644
2662	11960
2663	10764
2664	10400
2665	10400
2666	8216
2667	9100
2668	7540
2669	7800
2670	7800
2671	7800
2672	7020
2673	10920
2674	10400
2675	10400
2676	8580
2677	18200
2678	15600
2679	18460
2680	17420
2681	18200
2682	18980
2683	16640
2684	14560
2685	13000
2686	10400
2687	13000
2688	15340
2689	13780
2690	12376
2691	24180
2692	15600
2693	13780
2694	15600
2695	16900
2696	16640
2697	16640
2698	16640
2699	13520
2700	16380
2701	22100
2702	37700
2703	17316
2704	13260
2705	14040
2706	17680
2707	16640
2708	21320
2709	14560
2710	16900
2711	13520
2712	16640
2713	14300
2714	13000
2715	16120
2716	18460
2717	16640
2718	10400
2719	16640
2720	9360
2721	12740
2722	17680
2723	14560
2724	18720
2725	16900
2726	16900
2727	17420
2728	17940
2729	17420
2730	18200
2731	17160
2732	15340
2733	18200
2734	17160
2735	18720
2736	14040
2737	11960
2738	11960
2739	19500
2740	24856
2741	22880
2742	19916
2743	23660
2744	20800
2745	23400
2746	7280
2747	24960
2748	20176
2749	14976
2750	13520
2751	14040
2752	11960
2753	18200
2754	15080
2755	14040
2756	15600
2757	18200
2758	16120
2759	18876
2760	23920
2761	15600
2762	12480
2763	15080
2764	20280
2765	18200
2766	
2767	11700
2768	24700
2769	18200
2770	20540
2771	6396
2772	21840
2773	20800
2774	11180
2775	10400
2776	13000
2777	13000
2778	8840
2779	15600
2780	11700
2781	28600
2782	14300
2783	16640
2784	16796
2785	13208
2786	15600
2787	10920
2788	16900
2789	10400
2790	15600
2791	12480
2792	11700
2793	11700
2794	7800
2795	7800
2796	6240
2797	7696
2798	5616
2799	11180
2800	10296
2801	11076
2802	9516
2803	10920
2804	9620
2805	
2806	13000
2807	7800
2808	12740
2809	12376
2810	10400
2811	8840
2812	15600
2813	9100
2814	11440
2815	13000
2816	8632
2817	13000
2818	13520
2819	14560
2820	10400
2821	11180
2822	13000
2823	10400
2824	8320
2825	15080
2826	8320
2827	9360
2828	8840
2829	6500
2830	7176
2831	11180
2832	11180
2833	12480
2834	11960
2835	10400
2836	10920
2837	13000
2838	10660
2839	5200
2840	13000
2841	15080
2842	10400
2843	16380
2844	15860
2845	11284
2846	14560
2847	11960
2848	11596
2849	13000
2850	10400
2851	20020
2852	18200
2853	19240
2854	15600
2855	20800
2856	18200
2857	13520
2858	16640
2859	18200
2860	19240
2861	18200
2862	18200
2863	20800
2864	21580
2865	20800
2866	18200
2867	19760
2868	18720
2869	17940
2870	19760
2871	19760
2872	20280
2873	23400
2874	16276
2875	23400
2876	35880
2877	24076
2878	23400
2879	34320
2880	15080
2881	14976
2882	16536
2883	16120
2884	16120
2885	15600
2886	18460
2887	11960
2888	17056
2889	15080
2890	17940
2891	16120
2892	16380
2893	6292
2894	15080
2895	16120
2896	15860
2897	16380
2898	15600
2899	17420
2900	17680
2901	17160
2902	19240
2903	27560
2904	17420
2905	18096
2906	16120
2907	15080
2908	16120
2909	15600
2910	17160
2911	16120
2912	15340
2913	16120
2914	16120
2915	15756
2916	14820
2917	15600
2918	16120
2919	17160
2920	15080
2921	17836
2922	16276
2923	19240
2924	16120
2925	19760
2926	15600
2927	21840
2928	17160
2929	
2930	13260
2931	19656
2932	18200
2933	16640
2934	20956
2935	18980
2936	21060
2937	16900
2938	18720
2939	19396
2940	17940
2941	17420
2942	15600
2943	16120
2944	10400
2945	23400
2946	5200
2947	18200
2948	18980
2949	20800
2950	16120
2951	16380
2952	20800
2953	21476
2954	15600
2955	
2956	33800
2957	7800
2958	27300
2959	22880
2960	20540
2961	20800
2962	22100
2963	18720
2964	16640
2965	16900
2966	18200
2967	14456
2968	13000
2969	16796
2970	16640
2971	15600
2972	17420
2973	18200
2974	15340
2975	13780
2976	7800
2977	11960
2978	17160
2979	15080
2980	18200
2981	23400
2982	14560
2983	15600
2984	27300
2985	16640
2986	18200
2987	13000
2988	17940
2989	20436
2990	15860
2991	18200
2992	15600
2993	15080
2994	16640
2995	17680
2996	15600
2997	16640
2998	14560
2999	16016
3000	16120
3001	25220
3002	16120
3003	16900
3004	16120
3005	18720
3006	20020
3007	19760
3008	18096
3009	16640
3010	16796
3011	13260
3012	13260
3013	19500
3014	16640
3015	15080
3016	17680
3017	16640
3018	15600
3019	18200
3020	15600
3021	16640
3022	16380
3023	17680
3024	
3025	18616
3026	
3027	17680
3028	15600
3029	18200
3030	15080
3031	15600
3032	
3033	16640
3034	20280
3035	20280
3036	23660
3037	23920
3038	24856
3039	22360
3040	25480
3041	22360
3042	23296
3043	
3044	19760
3045	
3046	20800
3047	20800
3048	15600
3049	21840
3050	18720
3051	12740
3052	13728
3053	14092
3054	17160
3055	16640
3056	20800
3057	15080
3058	17160
3059	16380
3060	12064
3061	18720
3062	15080
3063	15600
3064	17680
3065	16380
3066	13780
3067	15600
3068	23608
3069	33280
3070	31200
3071	17680
3072	15600
3073	17420
3074	13000
3075	18200
3076	18200
3077	16900
3078	17940
3079	20280
3080	21320
3081	20800
3082	16120
3083	11960
3084	18200
3085	20540
3086	16640
3087	20800
3088	22360
3089	17680
3090	20800
3091	20800
3092	20800
3093	19396
3094	18460
3095	15600
3096	17680
3097	21996
3098	17680
3099	17160
3100	19136
3101	22256
3102	5564
3103	11440
3104	15600
3105	17160
3106	20020
3107	23400
3108	17160
3109	14560
3110	20800
3111	17160
3112	12844
3113	16380
3114	17680
3115	22360
3116	27612
3117	23140
3118	20800
3119	19760
3120	15600
3121	23296
3122	23400
3123	22880
3124	22880
3125	34840
3126	23400
3127	9308
3128	19760
3129	6968
3130	20176
3131	21840
3132	21840
3133	24960
3134	18200
3135	17940
3136	23400
3137	20800
3138	17160
3139	22360
3140	22880
3141	22100
3142	23140
3143	19760
3144	23400
3145	13000
3146	26000
3147	13780
3148	15600
3149	17160
3150	24440
3151	19916
3152	14196
3153	20280
3154	18200
3155	25480
3156	18200
3157	18616
3158	20436
3159	20800
3160	13156
3161	17680
3162	25896
3163	21320
3164	23920
3165	26000
3166	
3167	20280
3168	15600
3169	22880
3170	10400
3171	19240
3172	19500
3173	21320
3174	21996
3175	24440
3176	15600
3177	19760
3178	24180
3179	17680
3180	19916
3181	22620
3182	19240
3183	13520
3184	14560
3185	20280
3186	18720
3187	22880
3188	24180
3189	20800
3190	27040
3191	24336
3192	22360
3193	17680
3194	22880
3195	28600
3196	22360
3197	18200
3198	9412
3199	20800
3200	21840
3201	22360
3202	16640
3203	14820
3204	23400
3205	16640
3206	22880
3207	20540
3208	18200
3209	18720
3210	20280
3211	21996
3212	22360
3213	22360
3214	22256
3215	24180
3216	20800
3217	19136
3218	16640
3219	22360
3220	23036
3221	22360
3222	20280
3223	20800
3224	16120
3225	23140
3226	22360
3227	22880
3228	27300
3229	21580
3230	19240
3231	15860
3232	18460
3233	18200
3234	13520
3235	24700
3236	12116
3237	16796
3238	17940
3239	16640
3240	16900
3241	15912
3242	16796
3243	15340
3244	13000
3245	17680
3246	15600
3247	22880
3248	17680
3249	23400
3250	16640
3251	20020
3252	9620
3253	19500
3254	17420
3255	22672
3256	17680
3257	18720
3258	18720
3259	19344
3260	19240
3261	14300
3262	19500
3263	13000
3264	13936
3265	23140
3266	18876
3267	18200
3268	20800
3269	15600
3270	19136
3271	22360
3272	
3273	20800
3274	8320
3275	21320
3276	19240
3277	15600
3278	25636
3279	
3280	27300
3281	20956
3282	25636
3283	
3284	11440
3285	13520
3286	19240
3287	21580
3288	20800
3289	27820
3290	22360
3291	21840
3292	29120
3293	27820
3294	15600
3295	19760
3296	22620
3297	20800
3298	28600
3299	21840
3300	26000
3301	20540
3302	22880
3303	25480
3304	28600
3305	21840
3306	24960
3307	28600
3308	26000
3309	18200
3310	28080
3311	
3312	28600
3313	13520
3314	16120
3315	21476
3316	22880
3317	23920
3318	24440
3319	18720
3320	10348
3321	
3322	8736
3323	12012
3324	20020
3325	23400
3326	23400
3327	19916
3328	19760
3329	20800
3330	
3331	20280
3332	
3333	
3334	11076
3335	9880
3336	18460
3337	19916
3338	18200
3339	
3340	18096
3341	18720
3342	19760
3343	20800
3344	18200
3345	20020
3346	18980
3347	19500
3348	18720
3349	20800
3350	19396
3351	
3352	13260
3353	19760
3354	18720
3355	23400
3356	20800
3357	20956
3358	11440
3359	18200
3360	20280
3361	21320
3362	20280
3363	
3364	
3365	29120
3366	
3367	20800
3368	20280
3369	17160
3370	22360
3371	18720
3372	20800
3373	19240
3374	20800
3375	17940
3376	21320
3377	21060
3378	26416
3379	23400
3380	20800
3381	19760
3382	24076
3383	17680
3384	21580
3385	24180
3386	28600
3387	22880
3388	26260
3389	23400
3390	20800
3391	18720
3392	23920
3393	18460
3394	18356
3395	20800
3396	18356
3397	13780
3398	20800
3399	20176
3400	20696
3401	18720
3402	18616
3403	21320
3404	22880
3405	22360
3406	23400
3407	20800
3408	21840
3409	17420
3410	16640
3411	13000
3412	
3413	16120
3414	18460
3415	15860
3416	12428
3417	13000
3418	16900
3419	17576
3420	16120
3421	15860
3422	18460
3423	17056
3424	15600
3425	18200
3426	22360
3427	22620
3428	16016
3429	16120
3430	18200
3431	15600
3432	14768
3433	14560
3434	18200
3435	16536
3436	22360
3437	21840
3438	16640
3439	
3440	23400
3441	15080
3442	22360
3443	16900
3444	18720
3445	18200
3446	15600
3447	13000
3448	19240
3449	23400
3450	24700
3451	32500
3452	19760
3453	22880
3454	19500
3455	19760
3456	18720
3457	28600
3458	18720
3459	17420
3460	20800
3461	18720
3462	20800
3463	19656
3464	17940
3465	18200
3466	20280
3467	16120
3468	18200
3469	17420
3470	24700
3471	
3472	
3473	18720
3474	17420
3475	17680
3476	9308
3477	16640
3478	16744
3479	16120
3480	17160
3481	18980
3482	
3483	21580
3484	15600
3485	
3486	
3487	15600
3488	26520
3489	29640
3490	11908
3491	10400
3492	20800
3493	13000
3494	24700
3495	26260
3496	18200
3497	30940
3498	16276
3499	20280
3500	23400
3501	21320
3502	22360
3503	22360
3504	20800
3505	22880
3506	21840
3507	29380
3508	22100
3509	
3510	22360
3511	13832
3512	30940
3513	23400
3514	29380
3515	28600
3516	18200
3517	19500
3518	15600
3519	13000
3520	21840
3521	10920
3522	14560
3523	17420
3524	14976
3525	9880
3526	13260
3527	17160
3528	19136
3529	15600
3530	15600
3531	15600
3532	13676
3533	16796
3534	14040
3535	19760
3536	19240
3537	18200
3538	13000
3539	10660
3540	17160
3541	13416
3542	13000
3543	16536
3544	18720
3545	13520
3546	15600
3547	20800
3548	10556
3549	16120
3550	17160
3551	
3552	15600
3553	20800
3554	18720
3555	25480
3556	13520
3557	15600
3558	
3559	14560
3560	14300
3561	15600
3562	14560
3563	13520
3564	15600
3565	15600
3566	13780
3567	16224
3568	21320
3569	12220
3570	13520
3571	13520
3572	15080
3573	20800
3574	21840
3575	20800
3576	16640
3577	17680
3578	23400
3579	14300
3580	15600
3581	13000
3582	11960
3583	15080
3584	15860
3585	11960
3586	15600
3587	13000
3588	12376
3589	12220
3590	15080
3591	13000
3592	13000
3593	9880
3594	11960
3595	12740
3596	10920
3597	13000
3598	9360
3599	11440
3600	9100
3601	15600
3602	12948
3603	13000
3604	14560
3605	20800
3606	22360
3607	13104
3608	23660
3609	18460
3610	16536
3611	6188
3612	22100
3613	21996
3614	22100
3615	26000
3616	27040
3617	20280
3618	23400
3619	18200
3620	20384
3621	13000
3622	24180
3623	18200
3624	27040
3625	21216
3626	20436
3627	10192
3628	20280
3629	19760
3630	23816
3631	8788
3632	23140
3633	22880
3634	22880
3635	23920
3636	18200
3637	17160
3638	24440
3639	24700
3640	24700
3641	23660
3642	21840
3643	9360
3644	25220
3645	19760
3646	24960
3647	17160
3648	23920
3649	23400
3650	21840
3651	13468
3652	22360
3653	20800
3654	19760
3655	23400
3656	19240
3657	20280
3658	18200
3659	16640
3660	18720
3661	32500
3662	8580
3663	31200
3664	18980
3665	26520
3666	8476
3667	27820
3668	23920
3669	22360
3670	24700
3671	23920
3672	24180
3673	24336
3674	26000
3675	25740
3676	28600
3677	24700
3678	26000
3679	23920
3680	23400
3681	24440
3682	24960
3683	24440
3684	28600
3685	31200
3686	15600
3687	29640
3688	30316
3689	30680
3690	30160
3691	18200
3692	29640
3693	24232
3694	32240
3695	
3696	
3697	24440
3698	29120
3699	23920
3700	23400
3701	10660
3702	11700
3703	32240
3704	33540
3705	30160
3706	27976
3707	27040
3708	23400
3709	21320
3710	13000
3711	11232
3712	22360
3713	18460
3714	19500
3715	24960
3716	21840
3717	30680
3718	24440
3719	27820
3720	31200
3721	26780
3722	11700
3723	21840
3724	32240
3725	20800
3726	25220
3727	24596
3728	23920
3729	11440
3730	11908
3731	18200
3732	21060
3733	18200
3734	26676
3735	25220
3736	27040
3737	28860
3738	27040
3739	17680
3740	12012
3741	
3742	9776
3743	11700
3744	7280
3745	8944
3746	12168
3747	22360
3748	24440
3749	19136
3750	18200
3751	18200
3752	20800
3753	15600
3754	24440
3755	21320
3756	20020
3757	13832
3758	18200
3759	12116
3760	20800
3761	20800
3762	20800
3763	18200
3764	
3765	19500
3766	21580
3767	19500
3768	18460
3769	16640
3770	20280
3771	16016
3772	10036
3773	23400
3774	26000
3775	15600
3776	16900
3777	15600
3778	14560
3779	18200
3780	24700
3781	23400
3782	21580
3783	10920
3784	15600
3785	13260
3786	14196
3787	9308
3788	
3789	17160
3790	19760
3791	17160
3792	15080
3793	20436
3794	22880
3795	16120
3796	
3797	18720
3798	
3799	6032
3800	20800
3801	21320
3802	19760
3803	18200
3804	6500
3805	17680
3806	17160
3807	
3808	
3809	18200
3810	16380
3811	20800
3812	20800
3813	20280
3814	19240
3815	18200
3816	19240
3817	
3818	18720
3819	20540
3820	15600
3821	16796
3822	16796
3823	8372
3824	10920
3825	14040
3826	10400
3827	23400
3828	22256
3829	17680
3830	21840
3831	29120
3832	26260
3833	21320
3834	21580
3835	24960
3836	24960
3837	
3838	20800
3839	23660
3840	22880
3841	28600
3842	22880
3843	24960
3844	24440
3845	25220
3846	23660
3847	23400
3848	23920
3849	24960
3850	22880
3851	26520
3852	24440
3853	26520
3854	26156
3855	30940
3856	29120
3857	26520
3858	30160
3859	23400
3860	24960
3861	25220
3862	26000
3863	29120
3864	26780
3865	26520
3866	28860
3867	30420
3868	31200
3869	27300
3870	11076
3871	21320
3872	
3873	20800
3874	23660
3875	24440
3876	21840
3877	23920
3878	23400
3879	14300
3880	22100
3881	18720
3882	22880
3883	17680
3884	22516
3885	20800
3886	19916
3887	8320
3888	
3889	
3890	
3891	11440
3892	23400
3893	26000
3894	20800
3895	25740
3896	20800
3897	31200
3898	26000
3899	24440
3900	23400
3901	26000
3902	26000
3903	25740
3904	28860
3905	21840
3906	28600
3907	24960
3908	26000
3909	24180
3910	25220
3911	35360
3912	
3913	27560
3914	
3915	17160
3916	
3917	24180
3918	26000
3919	33800
3920	24960
3921	30420
3922	25740
3923	28600
3924	25896
3925	
3926	29640
3927	21996
3928	23400
3929	29640
3930	22204
3931	27300
3932	
3933	23400
3934	31200
3935	25480
3936	24960
3937	20800
3938	26000
3939	24960
3940	26780
3941	27040
3942	28080
3943	26000
3944	23400
3945	9776
3946	19500
3947	23400
3948	16900
3949	27040
3950	31200
3951	25896
3952	28080
3953	23660
3954	29120
3955	31200
3956	27040
3957	29120
3958	
3959	18720
3960	24700
3961	29640
3962	32760
3963	
3964	24596
3965	22516
3966	14300
3967	23400
3968	18148
3969	22880
3970	30680
3971	27040
3972	22360
3973	27300
3974	20436
3975	28080
3976	24960
3977	30160
3978	28340
3979	29120
3980	27456
3981	31200
3982	28236
3983	31200
3984	30680
3985	31200
3986	20956
3987	31980
3988	32760
3989	33800
3990	17940
3991	32240
3992	32240
3993	29120
3994	16120
3995	29380
3996	22880
3997	26520
3998	33800
3999	32240
4000	30160
4001	25376
4002	24960
4003	23400
4004	22620
4005	23920
4006	20540
4007	16224
4008	23400
4009	23660
4010	20800
4011	19500
4012	23920
4013	27300
4014	22880
4015	7800
4016	23400
4017	22100
4018	18876
4019	22100
4020	22620
4021	20852
4022	20800
4023	23920
4024	22360
4025	26000
4026	22880
4027	11232
4028	17160
4029	23400
4030	18200
4031	26000
4032	20020
4033	23140
4034	15600
4035	22620
4036	15080
4037	15600
4038	
4039	23400
4040	9360
4041	17160
4042	21840
4043	20800
4044	22360
4045	23400
4046	21320
4047	15080
4048	27040
4049	26000
4050	13156
4051	18200
4052	17940
4053	11284
4054	19760
4055	18200
4056	22360
4057	12220
4058	16640
4059	15600
4060	19240
4061	11336
4062	15080
4063	11440
4064	12636
4065	19500
4066	13780
4067	9100
4068	11336
4069	17160
4070	20800
4071	14560
4072	25480
4073	15236
4074	25480
4075	17940
4076	23660
4077	24960
4078	33280
4079	16120
4080	23400
4081	18200
4082	25376
4083	24700
4084	22100
4085	30680
4086	17680
4087	27300
4088	13000
4089	18200
4090	16120
4091	12636
4092	20800
4093	23400
4094	
4095	24024
4096	22776
4097	13780
4098	23920
4099	28340
4100	37076
4101	18200
4102	20800
4103	9360
4104	19240
4105	22360
4106	23400
4107	12740
4108	26520
4109	23920
4110	23400
4111	19240
4112	20280
4113	20852
4114	30004
4115	27820
4116	32240
4117	26000
4118	7800
4119	19240
4120	19760
4121	21060
4122	18616
4123	27040
4124	38740
4125	18980
4126	11076
4127	23400
4128	26520
4129	24700
4130	
4131	21840
4132	25740
4133	23920
4134	23400
4135	9464
4136	22880
4137	9672
4138	30160
4139	18460
4140	18720
4141	19240
4142	17940
4143	15600
4144	21320
4145	16640
4146	18200
4147	31200
4148	24440
4149	18720
4150	9360
4151	9360
4152	17160
4153	14300
4154	16900
4155	20280
4156	19240
4157	22100
4158	16900
4159	16380
4160	20800
4161	9568
4162	19240
4163	17940
4164	15860
4165	18200
4166	15236
4167	21840
4168	27300
4169	29900
4170	26676
4171	20280
4172	22880
4173	18200
4174	20800
4175	19760
4176	21840
4177	21736
4178	29120
4179	25740
4180	22516
4181	24336
4182	17680
4183	21580
4184	23660
4185	23660
4186	10972
4187	30160
4188	23660
4189	27040
4190	17160
4191	25116
4192	23660
4193	19240
4194	18980
4195	31200
4196	7280
4197	17940
4198	20800
4199	19760
4200	23400
4201	24076
4202	16900
4203	33800
4204	29900
4205	27560
4206	20800
4207	24180
4208	27040
4209	
4210	26780
4211	44720
4212	
4213	19760
4214	24960
4215	31200
4216	23400
4217	31200
4218	33800
4219	11336
4220	29900
4221	26780
4222	28860
4223	
4224	29536
4225	26000
4226	
4227	29120
4228	27820
4229	27976
4230	36400
4231	28600
4232	24440
4233	19760
4234	37440
4235	23296
4236	22256
4237	15236
4238	32760
4239	42900
4240	27144
4241	36400
4242	38792
4243	33280
4244	26000
4245	24492
4246	
4247	27560
4248	28236
4249	33280
4250	30004
4251	31200
4252	
4253	31200
4254	30576
4255	25480
4256	33800
4257	
4258	33280
4259	32500
4260	29900
4261	32240
4262	27040
4263	18200
4264	32760
4265	25740
4266	26000
4267	30680
4268	26520
4269	24440
4270	30680
4271	34320
4272	23140
4273	12688
4274	24076
4275	31200
4276	15600
4277	27560
4278	24440
4279	9100
4280	14040
4281	21996
4282	29276
4283	23660
4284	28600
4285	20800
