SA1_internal_2021	medianTotalPersonalIncome
53159	80392
53160	67964
53161	69316
53162	75036
53163	67340
53164	72124
53165	69888
53166	39052
53167	76180
53168	78468
53169	65988
53170	53560
53171	72800
53172	82784
53173	41340
53174	45032
53175	48412
53176	52364
53177	80340
53178	65624
53179	68900
53180	78884
53181	72488
53182	64480
53183	71344
53184	45240
53185	62348
53186	76128
53187	67080
53188	53300
53189	62504
53190	67652
53191	60216
53192	
53193	63960
53194	75972
53195	41444
53196	43264
53197	63388
53198	58188
53199	76440
53200	64220
53201	34528
53202	68380
53203	59384
53204	58500
53205	70096
53206	67704
53207	53768
53208	61568
53209	55692
53210	67236
53211	50544
53212	63232
53213	56732
53214	65364
53215	34684
53216	52780
53217	60372
53218	66352
53219	55588
53220	71500
53221	59384
53222	78728
53223	79352
53224	47164
53225	53196
53226	55588
53227	62920
53228	48256
53229	63336
53230	66820
53231	
53232	81432
53233	85124
53234	78208
53235	51064
53236	66092
53237	84136
53238	89388
53239	62036
53240	
53241	37752
53242	61776
53243	68380
53244	78364
53245	37700
53246	50648
53247	73528
53248	65520
53249	60320
53250	69316
53251	62660
53252	49244
53253	
53254	55640
53255	66820
53256	58864
53257	75140
53258	58916
53259	40092
53260	38844
53261	37128
53262	49036
53263	36140
53264	37492
53265	39728
53266	45500
53267	50076
53268	42744
53269	45812
53270	46228
53271	36764
53272	40924
53273	53924
53274	40144
53275	50856
53276	49036
53277	54288
53278	50076
53279	50440
53280	49192
53281	48828
53282	43212
53283	44304
53284	42796
53285	40612
53286	44096
53287	50076
53288	42172
53289	52208
53290	23400
53291	50388
53292	
53293	40820
53294	35724
53295	39780
53296	53456
53297	38480
53298	54392
53299	50596
53300	38740
53301	38428
53302	43888
53303	40820
53304	44564
53305	41080
53306	49608
53307	39624
53308	41288
53309	65416
53310	63960
53311	59904
53312	53248
53313	55744
53314	17524
53315	46592
53316	36920
53317	34320
53318	37492
53319	66924
53320	32344
53321	57720
53322	47164
53323	49816
53324	59540
53325	63128
53326	42536
53327	45916
53328	45448
53329	61412
53330	49088
53331	24544
53332	57460
53333	49920
53334	63804
53335	58500
53336	60632
53337	54080
53338	60008
53339	61932
53340	46124
53341	32552
53342	64740
53343	54496
53344	59332
53345	52208
53346	58292
53347	30680
53348	65988
53349	45136
53350	55536
53351	69108
53352	59280
53353	59748
53354	63440
53355	61152
53356	58500
53357	59072
53358	61412
53359	49348
53360	51584
53361	51220
53362	52728
53363	61620
53364	58968
53365	56108
53366	51740
53367	53872
53368	56212
53369	50336
53370	57720
53371	57772
53372	52208
53373	44616
53374	50752
53375	48048
53376	49192
53377	55328
53378	54704
53379	50232
53380	42796
53381	37960
53382	39936
53383	34736
53384	39208
53385	39780
53386	32916
53387	40300
53388	33020
53389	35880
53390	35204
53391	44044
53392	40664
53393	32812
53394	
53395	33488
53396	36712
53397	38844
53398	35360
53399	35360
53400	39624
53401	34892
53402	42796
53403	41340
53404	35984
53405	40300
53406	36556
53407	44096
53408	41184
53409	38376
53410	32916
53411	38012
53412	39988
53413	48308
53414	40196
53415	48308
53416	36712
53417	38584
53418	36920
53419	40924
53420	41444
53421	29588
53422	40300
53423	26104
53424	45396
53425	
53426	41340
53427	30992
53428	36504
53429	44720
53430	30940
53431	35620
53432	38220
53433	37856
53434	41860
53435	37492
53436	38012
53437	35724
53438	35620
53439	37804
53440	30316
53441	38012
53442	33020
53443	37232
53444	42380
53445	37960
53446	36244
53447	52364
53448	44200
53449	34424
53450	44304
53451	43212
53452	46176
53453	34268
53454	43524
53455	79300
53456	
53457	
53458	53924
53459	43316
53460	
53461	43420
53462	47996
53463	52468
53464	48360
53465	52364
53466	52676
53467	47008
53468	51740
53469	50388
53470	45708
53471	48568
53472	40664
53473	40924
53474	39780
53475	46540
53476	48308
53477	
53478	46540
53479	49504
53480	47580
53481	34892
53482	32968
53483	37232
53484	47632
53485	40508
53486	54288
53487	67652
53488	46800
53489	42640
53490	55536
53491	37908
53492	22048
53493	45604
53494	52364
53495	44668
53496	61724
53497	43160
53498	43316
53499	40248
53500	39624
53501	42484
53502	49920
53503	54964
53504	45292
53505	34684
53506	42536
53507	34736
53508	46436
53509	46592
53510	40924
53511	36088
53512	44356
53513	40560
53514	47528
53515	38324
53516	39052
53517	48516
53518	38792
53519	44408
53520	51428
53521	38740
53522	50648
53523	44928
53524	3900
53525	42172
53526	42120
53527	35776
53528	48672
53529	27820
53530	29328
53531	38896
53532	29900
53533	41912
53534	34788
53535	35100
53536	28392
53537	41808
53538	38324
53539	35308
53540	26416
53541	42120
53542	25584
53543	30212
53544	40144
53545	43108
53546	44096
53547	30992
53548	46800
53549	40560
53550	41184
53551	37908
53552	47008
53553	40976
53554	41808
53555	43472
53556	41912
53557	34476
53558	37960
53559	33540
53560	31148
53561	24544
53562	49556
53563	39624
53564	34268
53565	34684
53566	34528
53567	36556
53568	31616
53569	37440
53570	36452
53571	38948
53572	38740
53573	35724
53574	40768
53575	37960
53576	41080
53577	41080
53578	43212
53579	44096
53580	43680
53581	42016
53582	41132
53583	39988
53584	40768
53585	37284
53586	43992
53587	34268
53588	33124
53589	24388
53590	47788
53591	37544
53592	30784
53593	24232
53594	44772
53595	17472
53596	32136
53597	41288
53598	42172
53599	42484
53600	36140
53601	35048
53602	38272
53603	32604
53604	33904
53605	37700
53606	41288
53607	31928
53608	34424
53609	30784
53610	31720
53611	39884
53612	30368
53613	
53614	45812
53615	34268
53616	35204
53617	33436
53618	43160
53619	36400
53620	38636
53621	46748
53622	35776
53623	30472
53624	35672
53625	39520
53626	30732
53627	31668
53628	31512
53629	38688
53630	33904
53631	33384
53632	25116
53633	31460
53634	31720
53635	32396
53636	44304
53637	32604
53638	29900
53639	40508
53640	36400
53641	39208
53642	32500
53643	34008
53644	36088
53645	40768
53646	30940
53647	38480
53648	35932
53649	41028
53650	36036
53651	55796
53652	60736
53653	49296
53654	60008
53655	
53656	55328
53657	30420
53658	52988
53659	50440
53660	59800
53661	47580
53662	49556
53663	53560
53664	42640
53665	51688
53666	82576
53667	43628
53668	41392
53669	49348
53670	34424
53671	34788
53672	37700
53673	36660
53674	50128
53675	48932
53676	45292
53677	40248
53678	46800
53679	49660
53680	49816
53681	50752
53682	46280
53683	49608
53684	46488
53685	44668
53686	42328
53687	51324
53688	
53689	60008
53690	50232
53691	70304
53692	37076
53693	63284
53694	36712
53695	54912
53696	49296
53697	42744
53698	42848
53699	34684
53700	56108
53701	32344
53702	46956
53703	37700
53704	39936
53705	56056
53706	26468
53707	30784
53708	30056
53709	35984
53710	32864
53711	37336
53712	30108
53713	30004
53714	41028
53715	39468
53716	26988
53717	40092
53718	37232
53719	70200
53720	64948
53721	25116
53722	35516
53723	35724
53724	40248
53725	37596
53726	34528
53727	47840
53728	46072
53729	38116
53730	32656
53731	34788
53732	34580
53733	33488
53734	37700
53735	37908
53736	35984
53737	32760
53738	37596
53739	33696
53740	35880
53741	42536
53742	38168
53743	40196
53744	41184
53745	52468
53746	36660
53747	50856
53748	41860
53749	34372
53750	38428
53751	32656
53752	51792
53753	53768
53754	
53755	39624
53756	38532
53757	37960
53758	36556
53759	36608
53760	36400
53761	33436
53762	32812
53763	48152
53764	51480
53765	36920
53766	55068
53767	46280
53768	45292
53769	39208
53770	37492
53771	35620
53772	34528
53773	40716
53774	45552
53775	53612
53776	
53777	
53778	34060
53779	62816
53780	59592
53781	43316
53782	38376
53783	40664
53784	54236
53785	38844
53786	40664
53787	52104
53788	31148
53789	35932
53790	45604
53791	44668
53792	51012
53793	65936
53794	60528
53795	50232
53796	55692
53797	
53798	45136
53799	48568
53800	49400
53801	52624
53802	49348
53803	54600
53804	45032
53805	50856
53806	53976
53807	60736
53808	23400
53809	45188
53810	42588
53811	45032
53812	51220
53813	54756
53814	51740
53815	45136
53816	62348
53817	50180
53818	58500
53819	46800
53820	59592
53821	57252
53822	55484
53823	48984
53824	47788
53825	45032
53826	47528
53827	51272
53828	47424
53829	61672
53830	
53831	66040
53832	43836
53833	60216
53834	44200
53835	60372
53836	53508
53837	56784
53838	42432
53839	58396
53840	52624
53841	53456
53842	44720
53843	34528
53844	52780
53845	53612
53846	47060
53847	42588
53848	59072
53849	50284
53850	41184
53851	36712
53852	38012
53853	55276
53854	55172
53855	35256
53856	51012
53857	57096
53858	54392
53859	60996
53860	50960
53861	61620
53862	57720
53863	55120
53864	53352
53865	57616
53866	53976
53867	50856
53868	48412
53869	51688
53870	44616
53871	26104
53872	
53873	41912
53874	58916
53875	39000
53876	48932
53877	43472
53878	44304
53879	48204
53880	39312
53881	42744
53882	40560
53883	39000
53884	44460
53885	38012
53886	35828
53887	41756
53888	39780
53889	47632
53890	49764
53891	29640
53892	51636
53893	23868
53894	32864
53895	37232
53896	42588
53897	47268
53898	44356
53899	
53900	43576
53901	41860
53902	52312
53903	39052
53904	46800
53905	47216
53906	41132
53907	48464
53908	39988
53909	36556
53910	36400
53911	46124
53912	34476
53913	51012
53914	42120
53915	45864
53916	45032
53917	45708
53918	49244
53919	48308
53920	52156
53921	44668
53922	42328
53923	55016
53924	47788
53925	45396
53926	44668
53927	40664
53928	44200
53929	39104
53930	43992
53931	48724
53932	47996
53933	52416
53934	50648
53935	45344
53936	52156
53937	45500
53938	
53939	47736
53940	50492
53941	50336
53942	40560
53943	57304
53944	49920
53945	35932
53946	47008
53947	49244
53948	42068
53949	44356
53950	39832
53951	47788
53952	45084
53953	49504
53954	52260
53955	46800
53956	44668
53957	51012
53958	47996
53959	41080
53960	42172
53961	46488
53962	46592
53963	52104
53964	
53965	44616
53966	53456
53967	47008
53968	40456
53969	43732
53970	43212
53971	42380
53972	44356
53973	44096
53974	44304
53975	46800
53976	48048
53977	57720
53978	51636
53979	57668
53980	66560
53981	53508
53982	48308
53983	44876
53984	55484
53985	42172
53986	57148
53987	45656
53988	30680
53989	51324
53990	46280
53991	55016
53992	44200
53993	51324
53994	51636
53995	53612
53996	40456
53997	49296
53998	46800
53999	49660
54000	45968
54001	50908
54002	47424
54003	45032
54004	49816
54005	54912
54006	44720
54007	43576
54008	58500
54009	52988
54010	43004
54011	44824
54012	46020
54013	44616
54014	49192
54015	40144
54016	44044
54017	46488
54018	48100
54019	43368
54020	47372
54021	41184
54022	46124
54023	45604
54024	45448
54025	41028
54026	44356
54027	33488
54028	38272
54029	44356
54030	43316
54031	37492
54032	41236
54033	40716
54034	48620
54035	45344
54036	42328
54037	53872
54038	46488
54039	45500
54040	46540
54041	
54042	47424
54043	45032
54044	46956
54045	54600
54046	47528
54047	53456
54048	43784
54049	53560
54050	45292
54051	46332
54052	42120
54053	45136
54054	44096
54055	42640
54056	44460
54057	46384
54058	47892
54059	46540
54060	48360
54061	44564
54062	45240
54063	48932
54064	42796
54065	53976
54066	65520
54067	56472
54068	52156
54069	54444
54070	46124
54071	43004
54072	48048
54073	49816
54074	47528
54075	50232
54076	56628
54077	50232
54078	33956
54079	38480
54080	52468
54081	57200
54082	48776
54083	47112
54084	57200
54085	56056
54086	60268
54087	52728
54088	48672
54089	48516
54090	46332
54091	48516
54092	46800
54093	50856
54094	45864
54095	51792
54096	63700
54097	57720
54098	25376
54099	58968
54100	
54101	59540
54102	61048
54103	
54104	42744
54105	41444
54106	44928
54107	45812
54108	45500
54109	45760
54110	48204
54111	48308
54112	49868
54113	48880
54114	40404
54115	48672
54116	40508
54117	40820
54118	
54119	38012
54120	47892
54121	30940
54122	44668
54123	48048
54124	47944
54125	41288
54126	40768
54127	44304
54128	48932
54129	45760
54130	42224
54131	42276
54132	55796
54133	44304
54134	34008
54135	
54136	
54137	45292
54138	46904
54139	45292
54140	54444
54141	43888
54142	39780
54143	51376
54144	41392
54145	49868
54146	43940
54147	46124
54148	40456
54149	43160
54150	47840
54151	47788
54152	58500
54153	49140
54154	31668
54155	44876
54156	45604
54157	47892
54158	43940
54159	55588
54160	46280
54161	47060
54162	49036
54163	49816
54164	18148
54165	44720
54166	49816
54167	41756
54168	47684
54169	28548
54170	
54171	26676
54172	25636
54173	38012
54174	41132
54175	50440
54176	53716
54177	32344
54178	49764
54179	46800
54180	40612
54181	45656
54182	45552
54183	56108
54184	53456
54185	40040
54186	53040
54187	
54188	49452
54189	45136
54190	46020
54191	42796
54192	43004
54193	44772
54194	47736
54195	48568
54196	52624
54197	
54198	55848
54199	51376
54200	49452
54201	45864
54202	55744
54203	39416
54204	39624
54205	42068
54206	61152
54207	46904
54208	51324
54209	50336
54210	56316
54211	47476
54212	58084
54213	50492
54214	47112
54215	51428
54216	
54217	42484
54218	53872
54219	39884
54220	44252
54221	43316
54222	38324
54223	50752
54224	47008
54225	50232
54226	47632
54227	
54228	43888
54229	50180
54230	49920
54231	52676
54232	50752
54233	42536
54234	47944
54235	39832
54236	48204
54237	37232
54238	49764
54239	
54240	53144
54241	45968
54242	51220
54243	42484
54244	48516
54245	55796
54246	49244
54247	51532
54248	54080
54249	48308
54250	56056
54251	44720
54252	47580
54253	60008
54254	44512
54255	58760
54256	30940
54257	46800
54258	44720
54259	54080
54260	65936
54261	50284
54262	51688
54263	48360
54264	43160
54265	50856
54266	57044
54267	59852
54268	50076
54269	48360
54270	56472
54271	59592
54272	60060
54273	44824
54274	40196
54275	53300
54276	47580
54277	58084
54278	44408
54279	47996
54280	38116
54281	
54282	47008
54283	42120
54284	47164
54285	40612
54286	49244
54287	47528
54288	50336
54289	44876
54290	46124
54291	53248
54292	24856
54293	47060
54294	49920
54295	50492
54296	50076
54297	41288
54298	58864
54299	51480
54300	
54301	
54302	
54303	52572
54304	47112
54305	38376
54306	46592
54307	50596
54308	48464
54309	51064
54310	39156
54311	33228
54312	44928
54313	47736
54314	49244
54315	49348
54316	41392
54317	41288
54318	51168
54319	53716
54320	44980
54321	49816
54322	40092
54323	41756
54324	38844
54325	3900
54326	34632
54327	36452
54328	39624
54329	38376
54330	37128
54331	49140
54332	36712
54333	30264
54334	39416
54335	39624
54336	50492
54337	36348
54338	34684
54339	46072
54340	50076
54341	23504
54342	25584
54343	35724
54344	32812
54345	37960
54346	39468
54347	40716
54348	32552
54349	25116
54350	26884
54351	22828
54352	22412
54353	32136
54354	30472
54355	30576
54356	35360
54357	32448
54358	35984
54359	43160
54360	41080
54361	36192
54362	32812
54363	32136
54364	43056
54365	38168
54366	39468
54367	39312
54368	37908
54369	39624
54370	42224
54371	22828
54372	28964
54373	
54374	
54375	25532
54376	25688
54377	25168
54378	
54379	29068
54380	25376
54381	26520
54382	22308
54383	26728
54384	25532
54385	46800
54386	54444
54387	29848
54388	69368
54389	53872
54390	63284
54391	54288
54392	67028
54393	56160
54394	60164
54395	71344
54396	68744
54397	60424
54398	65832
54399	62192
54400	58188
54401	63752
54402	61568
54403	48672
54404	54236
54405	50440
54406	68068
54407	60424
54408	48204
54409	51220
54410	68536
54411	69004
54412	60008
54413	56836
54414	49764
54415	66040
54416	49556
54417	49660
54418	51532
54419	42276
54420	65520
54421	59956
54422	37284
54423	
54424	40404
54425	49816
54426	58500
54427	54808
54428	21632
54429	52416
54430	58188
54431	32188
54432	53976
54433	70668
54434	51636
54435	52624
54436	50960
54437	60476
54438	50232
54439	60996
54440	65676
54441	63388
54442	50492
54443	67184
54444	35568
54445	
54446	42744
54447	60320
54448	45864
54449	59020
54450	46956
54451	39780
54452	55692
54453	
54454	59800
54455	47892
54456	54860
54457	51376
54458	52208
54459	51792
54460	53716
54461	51220
54462	51740
54463	48880
54464	53196
54465	51532
54466	51376
54467	48152
54468	40560
54469	62816
54470	52988
54471	67704
54472	57772
54473	37284
54474	48776
54475	46384
54476	43992
54477	27924
54478	45188
54479	49712
54480	46644
54481	50492
54482	41756
54483	41860
54484	38740
54485	26572
54486	28600
54487	42692
54488	45604
54489	38324
54490	43420
54491	44148
54492	37960
54493	41652
54494	41236
54495	43888
54496	43836
54497	38896
54498	43836
54499	49036
54500	41236
54501	41912
54502	46800
54503	38896
54504	49712
54505	40768
54506	45916
54507	40820
54508	62972
54509	69784
54510	68952
54511	69212
54512	63076
54513	67496
54514	73892
54515	60268
54516	61984
54517	72228
54518	59852
54519	69628
54520	64220
54521	59176
54522	60632
54523	52208
54524	66664
54525	61984
54526	58500
54527	66196
54528	56472
54529	62660
54530	58656
54531	60736
54532	68224
54533	67704
54534	58240
54535	68640
54536	71968
54537	70408
54538	65676
54539	62088
54540	57824
54541	47008
54542	47216
54543	41808
54544	56680
54545	45032
54546	36920
54547	33332
54548	54548
54549	54080
54550	49920
54551	52364
54552	45864
54553	48308
54554	52104
54555	37856
54556	53196
54557	43108
54558	43056
54559	26832
54560	56784
54561	41756
54562	39936
54563	34320
54564	37960
54565	40144
54566	33644
54567	58760
54568	50284
54569	58344
54570	22724
54571	48828
54572	61932
54573	60684
54574	54756
54575	56576
54576	56160
54577	50388
54578	48880
54579	66352
54580	62192
54581	64064
54582	54496
54583	52468
54584	57512
54585	55224
54586	
54587	32916
54588	60372
54589	56316
54590	42432
54591	46228
54592	47008
54593	49556
54594	52884
54595	55796
54596	46800
54597	50180
54598	49816
54599	48984
54600	53196
54601	50180
54602	44408
54603	52156
