SA1_internal_2021	HomeCensusNight	persons
6472	1	344
6473	0	7
6473	1	234
6474	0	27
6474	1	568
6475	0	5
6475	1	202
6476	1	9
6477	1	5
6478	0	21
6478	1	287
6479	0	39
6479	1	539
6480	0	15
6480	1	439
6481	0	31
6481	1	349
6482	0	31
6482	1	450
6484	0	9
6484	1	225
6485	0	26
6485	1	650
6486	0	19
6486	1	347
6487	0	9
6487	1	173
6488	0	23
6488	1	727
6489	0	31
6489	1	652
6490	0	11
6490	1	389
6491	0	18
6491	1	373
6492	0	32
6492	1	416
6493	0	30
6493	1	579
6494	0	21
6494	1	594
6495	0	17
6495	1	322
6496	0	11
6496	1	471
6497	0	16
6497	1	368
6498	0	27
6498	1	483
6499	0	15
6499	1	235
6500	0	24
6500	1	526
6501	0	13
6501	1	278
6502	0	21
6502	1	396
6503	0	40
6503	1	688
6504	0	24
6504	1	371
6505	0	10
6505	1	302
6506	0	25
6506	1	466
6507	0	23
6507	1	551
6508	0	17
6508	1	340
6509	0	12
6509	1	290
6510	0	21
6510	1	354
6511	0	15
6511	1	354
6512	0	25
6512	1	603
6513	0	29
6513	1	497
6514	0	13
6514	1	301
6515	0	14
6515	1	481
6516	0	43
6516	1	325
6517	0	33
6517	1	488
6518	0	11
6518	1	473
6519	0	4
6519	1	212
6520	0	15
6520	1	427
6521	0	16
6521	1	280
6522	0	18
6522	1	529
6523	0	27
6523	1	507
6524	0	8
6524	1	434
6525	0	23
6525	1	532
6526	0	8
6526	1	249
6527	0	18
6527	1	361
6528	0	14
6528	1	262
6529	0	22
6529	1	503
6530	0	7
6530	1	318
6531	0	11
6531	1	312
6532	1	16
6533	0	12
6533	1	470
6535	0	3
6535	1	324
6536	0	12
6536	1	375
6537	0	22
6537	1	453
6538	0	20
6538	1	513
6539	0	26
6539	1	445
6540	0	13
6540	1	294
6541	0	14
6541	1	229
6542	0	15
6542	1	479
6543	0	18
6543	1	455
6544	0	8
6544	1	215
6545	0	20
6545	1	673
6546	0	12
6546	1	260
6547	0	17
6547	1	528
6548	0	4
6548	1	282
6549	0	10
6549	1	439
6550	0	14
6550	1	435
6551	0	11
6551	1	293
6552	0	15
6552	1	308
6553	0	10
6553	1	326
6554	0	22
6554	1	418
6555	0	9
6555	1	425
6556	1	248
6557	1	270
6558	0	12
6558	1	402
6559	0	11
6559	1	347
6560	0	8
6560	1	237
6561	0	5
6561	1	190
6562	1	31
6563	0	18
6563	1	312
6564	0	9
6564	1	342
6565	0	13
6565	1	421
6566	0	13
6566	1	384
6567	0	13
6567	1	256
6568	0	14
6568	1	410
6569	0	20
6569	1	507
6570	1	20
6571	0	12
6571	1	340
6573	0	9
6573	1	508
6574	0	6
6574	1	432
6575	0	14
6575	1	641
6576	0	25
6576	1	1114
6577	0	29
6577	1	789
6578	0	10
6578	1	486
6579	0	7
6579	1	928
6580	0	12
6580	1	592
6581	0	12
6581	1	727
6582	0	4
6582	1	238
6583	0	4
6584	0	10
6584	1	286
6585	0	13
6585	1	298
6586	0	17
6586	1	325
6587	0	18
6587	1	487
6588	0	21
6588	1	576
6589	0	11
6589	1	462
6590	0	27
6590	1	341
6591	0	10
6591	1	444
6592	0	24
6592	1	495
6593	0	4
6593	1	200
6594	0	24
6594	1	599
6595	0	21
6595	1	597
6596	0	7
6596	1	454
6597	0	8
6597	1	278
6598	0	18
6598	1	463
6599	0	22
6599	1	427
6600	0	23
6600	1	432
6601	0	6
6601	1	463
6602	0	22
6602	1	355
6603	0	27
6603	1	213
6604	0	19
6604	1	539
6605	0	16
6605	1	575
6606	0	16
6606	1	417
6607	0	6
6607	1	308
6608	0	11
6608	1	279
6609	0	9
6609	1	483
6610	0	13
6610	1	489
6611	0	15
6611	1	501
6612	0	29
6612	1	543
6613	0	26
6613	1	504
6614	0	13
6614	1	433
6615	0	12
6615	1	453
6616	0	17
6616	1	399
6617	0	17
6617	1	616
6618	0	18
6618	1	571
6619	0	20
6619	1	526
6621	0	10
6621	1	315
6622	0	22
6622	1	267
6623	0	15
6623	1	510
6624	0	31
6624	1	679
6625	0	27
6625	1	434
6626	0	20
6626	1	470
6627	0	28
6627	1	508
6628	0	16
6628	1	538
6629	0	29
6629	1	503
6630	0	20
6630	1	467
6631	0	25
6631	1	447
6632	0	19
6632	1	299
6633	0	16
6633	1	299
6634	0	45
6634	1	578
6635	0	17
6635	1	626
6636	0	13
6636	1	293
6637	0	15
6637	1	495
6638	0	28
6638	1	407
6639	0	20
6639	1	352
6640	0	13
6640	1	279
6641	0	7
6641	1	286
6642	0	24
6642	1	340
6643	0	39
6643	1	653
6644	0	17
6644	1	435
6645	0	10
6645	1	324
6646	0	48
6646	1	586
6647	0	13
6647	1	371
6648	0	52
6648	1	466
6649	0	25
6649	1	468
6650	0	33
6650	1	418
6651	0	40
6651	1	493
6652	0	65
6652	1	864
6653	0	76
6653	1	883
6654	0	22
6654	1	295
6655	0	29
6655	1	348
6656	0	26
6656	1	347
6657	0	23
6657	1	319
6658	0	52
6658	1	632
6659	0	37
6659	1	326
6660	0	17
6660	1	307
6662	0	33
6662	1	427
6663	0	32
6663	1	356
6664	0	19
6664	1	354
6665	0	46
6665	1	458
6666	0	7
6666	1	229
6667	0	17
6667	1	195
6668	0	28
6668	1	374
6669	0	65
6669	1	486
6670	0	19
6670	1	325
6671	0	54
6671	1	637
6672	0	36
6672	1	332
6673	0	19
6673	1	373
6674	0	37
6674	1	356
6675	0	16
6675	1	408
6676	0	42
6676	1	443
6677	0	28
6677	1	454
6678	0	41
6678	1	421
6679	0	9
6679	1	18
6680	0	26
6680	1	436
6681	0	11
6681	1	420
6682	0	28
6682	1	404
6683	0	38
6683	1	692
6684	0	7
6684	1	270
6685	0	4
6685	1	233
6686	1	72
6687	0	16
6687	1	504
6688	0	15
6688	1	620
6689	0	20
6689	1	563
6690	0	19
6690	1	505
6692	0	18
6692	1	600
6693	0	37
6693	1	704
6694	0	27
6694	1	434
6695	0	14
6695	1	473
6696	0	11
6696	1	204
6697	0	7
6697	1	211
6698	0	21
6698	1	561
6699	0	6
6699	1	333
6700	0	13
6700	1	368
6701	0	14
6701	1	458
6702	0	25
6702	1	644
6703	0	41
6703	1	670
6704	0	298
6704	1	1062
6705	0	27
6705	1	419
6706	0	21
6706	1	374
6707	0	24
6707	1	427
6708	0	12
6708	1	366
6709	0	18
6709	1	460
6710	0	30
6710	1	454
6711	0	13
6711	1	314
6712	0	28
6712	1	499
6713	0	18
6713	1	375
6714	0	12
6714	1	471
6715	1	120
6716	1	7
6717	0	31
6717	1	683
6719	0	14
6719	1	414
6720	0	5
6720	1	483
6721	0	16
6721	1	633
6722	0	31
6722	1	797
6723	0	28
6723	1	411
6724	0	7
6724	1	285
6725	0	13
6725	1	483
6726	0	16
6726	1	430
6727	0	12
6727	1	370
6728	0	23
6728	1	463
6729	0	15
6729	1	539
6730	0	20
6730	1	728
6731	0	28
6731	1	596
6732	0	17
6732	1	513
6733	0	24
6733	1	481
6735	0	88
6735	1	452
6736	0	30
6736	1	750
6738	0	17
6738	1	507
6739	0	8
6739	1	210
6740	0	11
6740	1	394
6741	0	14
6741	1	476
6742	0	16
6742	1	567
6743	0	24
6743	1	586
6744	0	10
6744	1	378
6745	0	25
6745	1	762
6746	0	20
6746	1	433
6747	0	8
6747	1	530
6748	0	23
6748	1	415
6749	0	7
6749	1	447
6750	0	14
6750	1	424
6751	0	16
6751	1	478
6752	0	4
6752	1	225
6753	0	31
6753	1	571
6754	0	20
6754	1	450
6755	0	10
6755	1	408
6756	0	10
6756	1	367
6757	0	17
6757	1	444
6758	0	17
6758	1	349
6759	0	20
6759	1	357
6760	0	28
6760	1	494
6761	0	22
6761	1	663
6762	0	23
6762	1	512
6763	0	20
6763	1	592
6764	0	15
6764	1	388
6765	0	13
6765	1	410
6766	0	9
6766	1	287
6767	0	32
6767	1	549
6768	0	24
6768	1	551
6769	0	17
6769	1	518
6770	0	13
6770	1	531
6771	0	6
6771	1	371
6772	0	19
6772	1	643
6773	0	22
6773	1	552
6774	0	15
6774	1	389
6775	0	11
6775	1	330
6776	0	18
6776	1	564
6777	0	25
6777	1	700
6778	0	17
6778	1	332
6779	0	18
6779	1	402
6780	0	13
6780	1	708
6781	0	9
6781	1	290
6782	0	25
6782	1	461
6783	0	29
6783	1	482
6784	0	17
6784	1	529
6785	0	12
6785	1	403
6786	0	21
6786	1	680
6787	0	14
6787	1	423
6788	0	15
6788	1	356
6789	0	14
6789	1	277
6790	0	12
6790	1	406
6791	0	15
6791	1	503
6792	0	15
6792	1	502
6793	0	14
6793	1	414
6794	0	13
6794	1	297
6795	0	21
6795	1	624
6796	0	17
6796	1	358
6797	0	28
6797	1	437
6798	0	20
6798	1	319
6799	0	53
6799	1	711
6800	0	25
6800	1	663
6801	0	30
6801	1	501
6802	0	16
6802	1	351
6804	0	25
6804	1	565
6805	0	31
6805	1	392
6806	0	34
6806	1	425
6807	0	11
6807	1	439
6808	0	28
6808	1	497
6809	0	34
6809	1	472
6810	0	21
6810	1	399
6811	0	20
6811	1	448
6812	0	19
6812	1	309
6813	0	38
6813	1	608
6814	0	12
6814	1	257
6815	0	29
6815	1	464
6816	0	26
6816	1	328
6817	0	32
6817	1	492
6818	1	18
6819	0	29
6819	1	650
6821	1	4
6824	0	8
6824	1	406
6825	0	17
6825	1	393
6826	0	7
6826	1	263
6827	0	21
6827	1	414
6828	0	29
6828	1	357
6829	0	5
6829	1	225
6830	0	22
6830	1	450
6831	0	18
6831	1	332
6832	0	12
6832	1	354
6833	0	29
6833	1	643
6834	0	19
6834	1	394
6835	0	16
6835	1	336
6836	0	6
6836	1	346
6837	0	15
6837	1	417
6838	0	15
6838	1	338
6839	0	17
6839	1	237
6840	0	10
6840	1	217
6841	0	19
6841	1	322
6842	0	28
6842	1	434
6843	0	19
6843	1	352
6844	0	21
6844	1	388
6845	0	25
6845	1	596
6846	0	12
6846	1	307
6847	0	15
6847	1	292
6848	0	22
6848	1	493
6849	0	20
6849	1	444
6850	0	20
6850	1	402
6851	0	25
6851	1	469
6852	0	12
6852	1	313
6853	0	13
6853	1	526
6854	0	10
6854	1	309
6855	0	25
6855	1	487
6856	0	10
6856	1	216
6857	0	13
6857	1	320
6858	0	6
6858	1	265
6859	0	20
6859	1	488
6860	0	13
6860	1	339
6861	0	22
6861	1	512
6862	0	20
6862	1	501
6863	0	7
6863	1	223
6864	0	32
6864	1	559
6865	0	13
6865	1	425
6866	0	13
6866	1	502
6867	1	9
6868	0	12
6868	1	76
6869	0	5
6869	1	474
6870	0	21
6870	1	388
6871	0	11
6871	1	196
6872	0	23
6872	1	427
6873	0	9
6873	1	491
6874	0	19
6874	1	310
6875	0	20
6875	1	493
6876	1	89
6877	0	11
6877	1	382
6878	0	11
6878	1	360
6879	0	7
6879	1	246
6880	0	10
6880	1	221
6881	0	31
6881	1	454
6882	0	6
6882	1	183
6883	0	9
6883	1	183
6884	0	11
6884	1	412
6885	0	4
6885	1	284
6886	0	11
6886	1	286
6887	0	25
6887	1	285
6888	0	9
6888	1	247
6889	0	11
6889	1	175
6890	0	21
6890	1	505
6891	0	31
6891	1	402
6892	0	12
6892	1	288
6893	0	21
6893	1	352
6894	1	232
6895	0	8
6895	1	210
6896	1	198
6897	0	12
6897	1	311
6898	0	3
6898	1	395
6899	0	9
6899	1	359
6900	0	13
6900	1	495
6901	0	32
6901	1	625
6902	0	11
6902	1	386
6903	0	6
6903	1	341
6904	0	8
6904	1	319
6905	0	5
6905	1	429
6906	0	21
6906	1	350
6907	0	9
6907	1	452
6908	0	14
6908	1	447
6909	0	4
6909	1	276
6910	0	12
6910	1	362
6911	0	5
6911	1	153
6912	0	11
6912	1	299
6913	0	7
6913	1	309
6914	0	11
6914	1	622
6915	0	21
6915	1	271
6916	0	13
6916	1	351
6917	0	11
6917	1	509
6918	0	23
6918	1	568
6919	0	12
6919	1	314
6920	0	12
6920	1	453
6921	0	12
6921	1	294
6922	0	11
6922	1	342
6923	0	31
6923	1	453
6924	0	10
6924	1	288
6925	0	14
6925	1	280
6926	0	23
6926	1	254
6927	0	27
6927	1	491
6928	0	12
6928	1	253
6929	0	32
6929	1	212
6930	0	14
6930	1	372
6931	0	12
6931	1	151
6932	0	3
6932	1	220
6933	0	16
6933	1	409
6934	0	10
6934	1	607
6935	0	26
6935	1	575
6936	0	11
6936	1	457
6937	0	11
6937	1	412
6938	0	8
6938	1	474
6939	0	9
6939	1	133
6940	0	18
6940	1	533
6941	0	23
6941	1	630
6942	0	22
6942	1	235
6943	0	28
6943	1	411
6944	0	20
6944	1	412
6945	0	7
6945	1	185
6946	1	4
6947	0	18
6947	1	482
6948	0	34
6948	1	682
6949	0	12
6949	1	263
6951	0	38
6951	1	575
6952	0	25
6952	1	567
6953	1	8
6954	1	32
6955	0	19
6955	1	380
6956	0	38
6956	1	612
6957	0	17
6957	1	333
6958	0	9
6958	1	566
6959	0	29
6959	1	326
6960	0	10
6960	1	236
6961	0	7
6961	1	246
6962	0	18
6962	1	411
6963	0	33
6963	1	373
6964	0	6
6964	1	92
6965	0	7
6965	1	124
6966	0	36
6966	1	351
6967	0	14
6967	1	221
6968	0	20
6968	1	237
6969	0	43
6969	1	566
6970	0	19
6970	1	539
6971	0	33
6971	1	438
6972	0	8
6972	1	278
6973	0	25
6973	1	412
6974	0	21
6974	1	295
6975	0	13
6975	1	227
6976	0	38
6976	1	712
6977	0	21
6977	1	314
6978	0	60
6978	1	623
6979	0	11
6979	1	369
6980	0	35
6980	1	586
6981	0	30
6981	1	311
6982	0	14
6982	1	271
6983	0	21
6983	1	383
6984	0	24
6984	1	264
6985	0	12
6985	1	271
6986	0	43
6986	1	525
6987	0	35
6987	1	640
6988	0	53
6988	1	750
6989	0	27
6989	1	350
6990	0	14
6990	1	274
6991	0	14
6991	1	314
6992	0	15
6992	1	328
6993	0	22
6993	1	504
6994	0	11
6994	1	270
6995	0	17
6995	1	310
6996	0	22
6996	1	456
6997	0	16
6997	1	316
6998	0	18
6998	1	512
6999	0	24
6999	1	604
7000	0	38
7000	1	554
7001	0	29
7001	1	318
7002	0	27
7002	1	401
7003	0	12
7003	1	144
7004	0	16
7004	1	312
7005	1	9
7006	0	14
7006	1	258
7007	0	25
7007	1	429
7008	0	17
7008	1	440
7009	0	9
7009	1	213
7010	0	21
7010	1	592
7011	0	29
7011	1	530
7012	0	20
7012	1	536
7013	1	107
7014	0	24
7014	1	473
7015	0	29
7015	1	362
7016	0	24
7016	1	646
7017	0	36
7017	1	384
7018	0	21
7018	1	496
7019	0	31
7019	1	610
7020	0	26
7020	1	447
7021	0	45
7021	1	517
7022	1	56
7023	0	35
7023	1	750
7024	0	8
7024	1	259
7025	0	16
7025	1	719
7026	0	16
7026	1	265
7027	0	18
7027	1	326
7028	0	21
7028	1	343
7029	0	52
7029	1	669
7030	0	19
7030	1	263
7031	0	11
7031	1	235
7032	0	13
7032	1	429
7033	0	16
7033	1	391
7034	0	28
7034	1	503
7035	0	14
7035	1	373
7036	0	3
7036	1	244
7037	0	20
7037	1	464
7038	0	25
7038	1	456
7039	0	18
7039	1	384
7040	0	13
7040	1	515
7041	0	23
7041	1	531
7042	0	13
7042	1	215
7043	0	18
7043	1	315
7044	0	16
7044	1	359
7045	0	10
7045	1	457
7046	0	28
7046	1	748
7047	0	3
7047	1	87
7048	0	11
7048	1	435
7049	0	13
7049	1	584
7050	0	14
7050	1	511
7051	0	5
7051	1	262
7052	0	16
7052	1	466
7053	0	5
7053	1	372
7054	0	16
7054	1	510
7055	0	24
7055	1	599
7056	0	11
7056	1	233
7057	0	16
7057	1	384
7058	0	18
7058	1	429
7059	0	15
7059	1	356
7060	0	9
7060	1	162
7061	1	102
7062	0	14
7062	1	291
7064	0	5
7064	1	292
7065	1	191
7067	0	25
7067	1	323
7068	0	8
7068	1	206
7069	0	12
7069	1	419
7070	0	18
7070	1	389
7071	0	15
7071	1	541
7072	0	13
7072	1	249
7073	0	13
7073	1	320
7074	0	27
7074	1	555
7075	1	378
7076	0	14
7076	1	444
7077	0	13
7077	1	522
7078	0	8
7078	1	383
7079	0	10
7079	1	224
7080	0	18
7080	1	331
7081	0	26
7081	1	341
7082	0	14
7082	1	264
7083	0	8
7083	1	186
7084	0	8
7084	1	265
7085	0	11
7085	1	297
7086	0	15
7086	1	215
7087	0	3
7087	1	158
7088	0	4
7088	1	228
7089	0	18
7089	1	185
7090	0	14
7090	1	161
7091	0	17
7091	1	245
7092	0	3
7092	1	168
7093	0	14
7093	1	249
7094	0	14
7094	1	212
7095	0	6
7095	1	213
7096	1	302
7097	0	17
7097	1	498
7098	0	11
7098	1	410
7099	0	12
7099	1	207
7100	0	5
7100	1	358
7101	0	16
7101	1	201
7102	0	9
7102	1	186
7103	0	11
7103	1	264
7104	0	10
7104	1	236
7105	0	7
7105	1	223
7106	0	6
7106	1	306
7107	0	28
7107	1	240
7108	0	12
7108	1	269
7109	0	14
7109	1	330
7110	0	5
7110	1	301
7111	0	5
7111	1	164
7112	0	16
7112	1	444
7113	0	19
7113	1	556
7114	1	348
7115	0	14
7115	1	296
7116	0	19
7116	1	461
7117	0	15
7117	1	721
7118	0	10
7118	1	315
7119	0	24
7119	1	617
7120	0	8
7120	1	274
7121	0	11
7121	1	340
7122	0	8
7122	1	402
7123	0	24
7123	1	553
7124	1	284
7125	0	24
7125	1	500
7126	0	12
7126	1	362
7127	0	18
7127	1	553
7128	0	16
7128	1	280
7129	0	6
7129	1	398
7130	0	4
7130	1	244
7131	0	5
7131	1	351
7132	0	4
7132	1	329
7133	0	8
7133	1	413
7134	0	3
7134	1	463
7135	0	15
7135	1	319
7136	0	27
7136	1	444
7137	0	6
7137	1	264
7138	0	25
7138	1	464
7139	0	17
7139	1	508
7140	0	13
7140	1	132
7141	0	16
7141	1	689
7142	0	13
7142	1	265
7143	0	4
7143	1	153
7144	1	87
7145	0	7
7145	1	190
7146	0	32
7146	1	434
7147	0	7
7147	1	237
7148	0	17
7148	1	238
7149	0	11
7149	1	238
7150	0	22
7150	1	444
7151	0	11
7151	1	237
7152	0	17
7152	1	355
7153	0	17
7153	1	217
7154	0	13
7154	1	362
7155	0	11
7155	1	142
7156	0	17
7156	1	183
7157	0	24
7157	1	476
7158	0	19
7158	1	580
7159	1	240
7160	0	4
7160	1	184
7161	0	8
7161	1	364
7162	0	18
7162	1	457
7163	0	14
7163	1	414
7164	0	11
7164	1	271
7165	1	168
7166	0	4
7166	1	178
7167	0	18
7167	1	247
7168	0	16
7168	1	347
7169	0	6
7169	1	159
7170	0	7
7170	1	299
7171	0	7
7171	1	491
7172	0	8
7172	1	366
7173	0	18
7173	1	452
7174	0	15
7174	1	550
7175	0	13
7175	1	281
7176	0	14
7176	1	512
7177	0	15
7177	1	355
7178	0	18
7178	1	498
7179	0	23
7179	1	486
7180	0	20
7180	1	457
7181	0	6
7181	1	323
7182	0	11
7182	1	328
7183	0	19
7183	1	408
7184	0	16
7184	1	464
7185	0	19
7185	1	255
7186	0	22
7186	1	565
7187	0	14
7187	1	428
7188	0	17
7188	1	392
7189	0	42
7189	1	425
7190	0	4
7190	1	204
7191	0	16
7191	1	477
7192	0	15
7192	1	410
7193	0	20
7193	1	424
7194	0	26
7194	1	403
7195	0	9
7195	1	284
7196	0	9
7196	1	272
7197	0	23
7197	1	359
7198	0	16
7198	1	454
7199	1	92
7200	0	20
7200	1	216
7201	0	8
7201	1	255
7202	0	7
7202	1	274
7203	0	38
7203	1	418
7204	0	26
7204	1	293
7205	0	8
7205	1	366
7206	1	157
7207	0	21
7207	1	306
7208	0	15
7208	1	446
7209	0	12
7209	1	511
7210	0	10
7210	1	209
7211	0	13
7211	1	360
7212	0	14
7212	1	311
7213	0	19
7213	1	317
7214	0	20
7214	1	337
7215	0	10
7215	1	173
7216	0	15
7216	1	344
7217	0	19
7217	1	438
7218	0	24
7218	1	451
7219	0	12
7219	1	484
7220	0	20
7220	1	610
7221	0	8
7221	1	374
7222	0	12
7222	1	303
7223	0	5
7223	1	430
7224	0	10
7224	1	323
7225	0	15
7225	1	361
7226	0	3
7226	1	205
7227	0	20
7227	1	507
7228	0	15
7228	1	282
7229	0	15
7229	1	548
7230	0	11
7230	1	545
7231	0	10
7231	1	208
7232	0	19
7232	1	310
7233	0	9
7233	1	356
7234	0	7
7234	1	341
7235	0	11
7235	1	249
7236	1	9
7237	0	9
7237	1	234
7238	0	20
7238	1	426
7239	0	5
7239	1	198
7240	0	3
7240	1	202
7241	0	30
7241	1	507
7242	0	12
7242	1	192
7243	0	24
7243	1	287
7244	0	15
7244	1	381
7245	0	15
7245	1	223
7246	0	13
7246	1	359
7247	0	6
7247	1	263
7248	0	12
7248	1	258
7249	0	5
7249	1	283
7250	0	26
7250	1	519
7251	0	29
7251	1	490
7252	1	61
7253	0	26
7253	1	415
7254	0	30
7254	1	586
7255	0	42
7255	1	541
7256	0	28
7256	1	663
7258	0	16
7258	1	464
7259	0	26
7259	1	410
7260	0	27
7260	1	497
7261	0	18
7261	1	363
7262	0	6
7262	1	300
7263	0	22
7263	1	425
7264	0	23
7264	1	287
7265	0	37
7265	1	379
7266	0	32
7266	1	604
7267	0	13
7267	1	476
7268	0	28
7268	1	314
7271	0	19
7271	1	392
7272	0	25
7272	1	387
7273	0	12
7273	1	222
7274	0	10
7274	1	194
7275	0	34
7275	1	536
7276	0	7
7276	1	315
7277	0	17
7277	1	301
7278	0	23
7278	1	352
7279	0	11
7279	1	247
7280	0	36
7280	1	465
7281	0	17
7281	1	434
7282	0	36
7282	1	445
7283	0	10
7283	1	388
7284	0	22
7284	1	448
7285	0	9
7285	1	516
7286	0	23
7286	1	489
7288	0	25
7288	1	455
7289	0	33
7289	1	398
7290	0	4
7290	1	320
7291	0	11
7291	1	416
7292	1	63
7294	0	21
7294	1	412
7295	0	5
7295	1	268
7296	0	15
7296	1	469
7297	0	16
7297	1	308
7298	0	14
7298	1	574
7299	0	9
7299	1	273
7300	0	26
7300	1	426
7301	0	24
7301	1	595
7302	0	11
7302	1	91
7303	1	3
7304	0	18
7304	1	411
7305	0	8
7305	1	259
7306	0	40
7306	1	442
7307	0	8
7307	1	326
7308	0	31
7308	1	1210
7309	0	29
7309	1	365
7310	0	11
7310	1	295
7311	1	12
7312	0	33
7312	1	429
7313	0	20
7313	1	304
7314	0	16
7314	1	423
7315	0	17
7315	1	615
7316	0	36
7316	1	583
7317	0	15
7317	1	328
7318	0	10
7318	1	264
7319	0	28
7319	1	517
7320	0	4
7320	1	230
7321	0	15
7321	1	505
7322	0	19
7322	1	363
7323	0	10
7323	1	222
7324	0	14
7324	1	303
7325	0	15
7325	1	195
7326	0	23
7326	1	409
7327	0	15
7327	1	338
7328	0	13
7328	1	368
7329	0	21
7329	1	295
7330	0	23
7330	1	396
7331	0	7
7331	1	224
7332	0	17
7332	1	195
7333	0	14
7333	1	297
7334	0	14
7334	1	326
7335	0	25
7335	1	257
7336	0	10
7336	1	375
7337	0	5
7337	1	250
7338	0	3
7338	1	326
7339	0	17
7339	1	275
7340	0	13
7340	1	335
7341	0	14
7341	1	303
7342	0	18
7342	1	290
7343	0	24
7343	1	398
7344	0	4
7344	1	228
7345	0	13
7345	1	450
7346	0	4
7346	1	203
7347	0	3
7347	1	203
7348	0	6
7348	1	258
7349	0	21
7349	1	369
7350	0	29
7350	1	385
7351	0	29
7351	1	518
7352	0	17
7352	1	298
7353	0	15
7353	1	465
7354	0	7
7354	1	336
7355	0	15
7355	1	271
7356	0	23
7356	1	523
7357	0	21
7357	1	443
7358	0	5
7358	1	390
7359	0	10
7359	1	389
7360	0	23
7360	1	419
7361	0	24
7361	1	529
7362	0	17
7362	1	312
7364	0	17
7364	1	249
7365	0	11
7365	1	286
7366	0	14
7366	1	458
7367	0	10
7367	1	362
7368	0	27
7368	1	518
7369	0	32
7369	1	539
7370	0	23
7370	1	361
7371	0	5
7371	1	271
7372	0	7
7372	1	94
7373	0	11
7373	1	278
7374	0	35
7374	1	834
7375	0	32
7375	1	736
7376	0	22
7376	1	350
7377	0	8
7377	1	134
7378	0	8
7378	1	233
7379	0	10
7379	1	264
7380	0	3
7380	1	91
7381	0	38
7381	1	346
7382	0	36
7382	1	577
7383	0	16
7383	1	386
7384	0	17
7384	1	349
7385	1	4
7386	1	76
7387	0	23
7387	1	431
7388	0	12
7388	1	346
7389	0	4
7389	1	170
7390	0	20
7390	1	228
7391	0	25
7391	1	611
7392	0	22
7392	1	302
7393	0	22
7393	1	429
7394	0	15
7394	1	550
7395	0	6
7395	1	320
7396	0	20
7396	1	510
7397	0	8
7397	1	361
7398	0	37
7398	1	392
7399	0	15
7399	1	229
7400	0	19
7400	1	401
7401	0	16
7401	1	429
7402	0	13
7402	1	206
7403	0	6
7403	1	281
7404	0	14
7404	1	421
7405	0	18
7405	1	365
7406	0	13
7406	1	418
7407	0	24
7407	1	447
7408	0	18
7408	1	480
7409	0	4
7409	1	322
7410	0	14
7410	1	469
7411	0	20
7411	1	383
7412	0	3
7412	1	423
7413	0	19
7413	1	202
7414	0	9
7414	1	332
7415	0	15
7415	1	497
7416	0	12
7416	1	265
7417	0	14
7417	1	462
7418	0	25
7418	1	571
7419	0	14
7419	1	284
7420	0	12
7420	1	315
7421	0	6
7421	1	165
7422	0	13
7422	1	468
7423	0	16
7423	1	384
7424	0	13
7424	1	474
7425	0	9
7425	1	287
7426	0	19
7426	1	599
7427	0	4
7427	1	360
7428	0	22
7428	1	540
7429	0	30
7429	1	475
7430	0	44
7430	1	706
7431	0	10
7431	1	202
7432	1	102
7433	0	7
7433	1	186
7434	0	15
7434	1	359
7435	0	13
7435	1	421
7436	1	17
7437	0	12
7437	1	227
7438	0	14
7438	1	218
7439	0	5
7439	1	151
7440	0	24
7440	1	556
7441	0	24
7441	1	525
7442	0	15
7442	1	440
7443	0	7
7443	1	306
7444	0	15
7444	1	411
7445	0	11
7445	1	317
7446	0	16
7446	1	479
7447	0	13
7447	1	533
7448	0	8
7448	1	312
7449	0	11
7449	1	292
7450	0	9
7450	1	386
7451	0	14
7451	1	319
7452	0	12
7452	1	547
7453	0	18
7453	1	529
7454	0	23
7454	1	651
7455	0	15
7455	1	498
7456	0	11
7456	1	190
7457	0	18
7457	1	466
7458	0	41
7458	1	291
7459	0	34
7459	1	579
7460	0	31
7460	1	530
7461	0	9
7461	1	293
7462	0	12
7462	1	369
7463	0	14
7463	1	369
7464	0	10
7464	1	559
7465	0	15
7465	1	384
7466	0	17
7466	1	282
7467	0	22
7467	1	576
7468	0	17
7468	1	530
7469	0	16
7469	1	354
7470	0	8
7470	1	305
7471	0	6
7471	1	344
7473	0	4
7473	1	214
7474	0	22
7474	1	368
7475	0	15
7475	1	549
7476	0	17
7476	1	417
7477	1	197
7478	0	8
7478	1	299
7479	0	14
7479	1	295
7480	0	14
7480	1	449
7482	0	20
7482	1	568
7483	0	10
7483	1	574
7484	0	31
7484	1	418
7485	0	10
7485	1	302
7486	0	15
7486	1	440
7487	0	3
7487	1	265
7488	0	7
7488	1	323
7489	0	17
7489	1	324
7490	0	28
7490	1	488
7491	0	17
7491	1	307
7492	0	41
7492	1	750
7493	0	16
7493	1	643
7494	0	14
7494	1	340
7495	0	10
7495	1	269
7496	0	20
7496	1	593
7497	0	25
7497	1	291
7498	0	23
7498	1	322
7499	0	5
7499	1	199
7500	0	11
7500	1	267
7501	0	15
7501	1	517
7502	0	22
7502	1	472
7503	0	15
7503	1	313
7505	0	19
7505	1	422
7506	0	38
7506	1	876
7507	0	10
7507	1	251
7508	0	4
7508	1	279
7509	0	7
7509	1	263
7510	1	219
7511	0	12
7511	1	303
7512	0	11
7512	1	268
7513	0	14
7513	1	317
7514	0	16
7514	1	439
7515	0	12
7515	1	360
7516	0	19
7516	1	464
7517	0	7
7517	1	464
