SA1_internal_2021	medianTotalFamilyIncome
2515	127608
2516	104936
2517	110500
2518	119132
2519	113724
2520	123448
2521	105404
2522	118820
2523	149448
2524	133224
2525	63648
2526	
2527	
2528	131820
2529	84500
2530	93184
2531	57564
2532	92248
2533	113100
2534	117988
2535	84500
2536	114400
2537	115336
2538	61048
2539	70408
2540	78936
2541	88348
2542	62192
2543	99112
2544	100724
2545	108784
2546	128492
2547	116324
2548	73112
2549	91832
2550	102856
2551	111228
2552	82056
2553	63024
2554	73632
2555	77376
2556	93132
2557	
2558	56316
2559	71500
2560	97500
2561	46748
2562	94224
2563	46800
2564	166816
2565	76336
2566	84500
2567	94224
2568	92612
2569	81224
2570	63856
2571	54600
2572	68224
2573	61984
2574	45500
2575	70408
2576	65832
2577	
2578	
2579	81224
2580	34528
2581	97500
2582	44148
2583	104780
2584	79612
2585	98280
2586	87724
2587	60632
2588	80184
2589	79248
2590	76336
2591	75816
2592	84500
2593	194948
2594	96408
2595	89648
2596	117000
2597	73632
2598	101192
2599	109564
2600	107224
2601	94224
2602	89024
2603	80600
2604	86320
2605	80600
2606	84500
2607	113984
2608	77532
2609	67600
2610	66300
2611	84500
2612	62296
2613	118352
2614	91884
2615	81224
2616	92092
2617	76856
2618	68224
2619	87724
2620	77376
2621	73840
2622	88504
2623	77428
2624	65780
2625	79300
2626	87048
2627	66612
2628	82836
2629	75088
2630	93184
2631	81224
2632	69056
2633	77012
2634	81588
2635	126724
2636	39624
2637	58500
2638	97500
2639	63336
2640	114816
2641	71500
2642	48048
2643	57408
2644	71500
2645	45032
2646	35724
2647	86632
2648	70876
2649	54444
2650	85904
2651	59124
2652	70564
2653	76336
2654	56056
2655	69316
2656	40560
2657	49348
2658	94224
2659	63960
2660	68224
2661	65832
2662	87724
2663	77272
2664	105040
2665	58500
2666	84500
2667	92300
2668	68692
2669	71500
2670	70200
2671	98384
2672	110500
2673	46800
2674	80132
2675	64324
2676	73632
2677	129324
2678	97500
2679	95732
2680	98644
2681	107380
2682	105820
2683	109044
2684	76024
2685	63076
2686	53300
2687	83824
2688	85748
2689	82316
2690	73216
2691	123448
2692	139724
2693	93600
2694	85176
2695	149448
2696	114400
2697	96096
2698	96564
2699	91676
2700	70200
2701	156832
2702	147628
2703	77220
2704	117000
2705	71500
2706	84500
2707	97500
2708	126464
2709	119860
2710	115700
2711	110708
2712	92092
2713	95992
2714	100048
2715	105872
2716	92300
2717	100048
2718	105352
2719	124384
2720	159692
2721	79092
2722	104468
2723	94536
2724	93600
2725	62088
2726	96044
2727	108316
2728	92092
2729	104520
2730	97500
2731	99320
2732	93860
2733	121680
2734	79612
2735	113048
2736	97500
2737	95836
2738	84448
2739	112268
2740	137488
2741	131196
2742	120224
2743	135668
2744	125008
2745	127920
2746	166088
2747	145964
2748	120432
2749	73112
2750	95836
2751	73840
2752	66092
2753	92300
2754	85540
2755	70408
2756	69628
2757	93756
2758	92456
2759	105092
2760	136240
2761	111436
2762	66248
2763	86112
2764	364000
2765	106600
2766	
2767	136448
2768	171704
2769	102336
2770	115648
2771	114400
2772	69836
2773	134472
2774	112632
2775	94900
2776	99632
2777	126360
2778	118612
2779	129064
2780	127348
2781	117000
2782	138112
2783	101348
2784	104832
2785	101816
2786	148512
2787	75816
2788	107692
2789	89648
2790	117000
2791	107224
2792	63648
2793	73892
2794	71500
2795	80184
2796	96200
2797	83200
2798	76492
2799	84500
2800	62504
2801	61724
2802	56732
2803	72176
2804	73112
2805	195000
2806	84500
2807	75192
2808	87256
2809	120224
2810	65572
2811	78780
2812	73320
2813	71500
2814	84500
2815	82108
2816	94224
2817	71500
2818	99112
2819	73112
2820	131872
2821	117936
2822	87724
2823	100724
2824	132184
2825	79612
2826	81224
2827	56836
2828	69316
2829	58500
2830	53612
2831	50232
2832	54288
2833	74152
2834	73892
2835	65572
2836	71500
2837	109668
2838	61048
2839	97500
2840	103428
2841	107224
2842	99632
2843	80756
2844	102336
2845	72280
2846	72748
2847	70668
2848	58500
2849	72176
2850	77324
2851	112788
2852	91468
2853	132860
2854	150748
2855	140400
2856	117000
2857	113256
2858	114816
2859	101192
2860	106600
2861	112112
2862	105612
2863	107016
2864	156416
2865	126256
2866	146848
2867	123968
2868	107432
2869	109200
2870	110500
2871	118820
2872	143000
2873	130624
2874	121316
2875	131924
2876	180076
2877	139412
2878	126464
2879	122512
2880	63232
2881	62088
2882	73372
2883	79248
2884	76076
2885	91468
2886	76804
2887	63648
2888	76752
2889	66300
2890	95628
2891	93444
2892	80184
2893	195000
2894	77012
2895	68484
2896	68900
2897	88192
2898	105612
2899	76336
2900	56576
2901	105872
2902	66612
2903	108316
2904	82316
2905	78468
2906	75816
2907	73112
2908	72904
2909	75816
2910	91884
2911	96044
2912	68068
2913	76648
2914	84500
2915	71500
2916	79092
2917	114556
2918	81900
2919	85748
2920	65520
2921	80600
2922	87724
2923	98904
2924	99112
2925	115960
2926	59540
2927	94796
2928	74984
2929	
2930	58500
2931	93756
2932	122876
2933	66872
2934	99112
2935	92196
2936	77220
2937	94692
2938	115804
2939	112632
2940	135356
2941	92040
2942	87412
2943	82160
2944	111800
2945	138112
2946	100360
2947	118612
2948	133900
2949	113724
2950	93756
2951	89648
2952	101192
2953	100048
2954	99320
2955	143000
2956	147836
2957	145548
2958	109200
2959	147680
2960	101192
2961	110500
2962	114088
2963	95992
2964	89856
2965	95836
2966	72956
2967	64480
2968	61724
2969	70668
2970	61724
2971	127764
2972	101816
2973	105404
2974	100724
2975	88348
2976	76856
2977	81224
2978	99632
2979	98540
2980	105196
2981	125632
2982	80756
2983	100412
2984	139256
2985	102336
2986	100412
2987	105300
2988	81224
2989	100724
2990	98124
2991	75816
2992	46800
2993	50492
2994	84500
2995	96408
2996	66300
2997	74880
2998	98384
2999	79092
3000	70200
3001	142064
3002	76752
3003	91468
3004	79092
3005	80340
3006	100724
3007	112632
3008	80444
3009	80184
3010	86840
3011	82836
3012	68900
3013	95836
3014	87516
3015	74724
3016	88088
3017	86112
3018	92040
3019	84500
3020	72540
3021	66300
3022	89076
3023	71916
3024	
3025	105144
3026	247000
3027	77636
3028	136968
3029	62816
3030	72748
3031	80600
3032	
3033	100048
3034	101088
3035	134316
3036	124644
3037	87724
3038	125632
3039	108004
3040	119704
3041	86632
3042	114088
3043	169000
3044	124332
3045	
3046	119548
3047	136084
3048	125008
3049	126932
3050	113724
3051	94224
3052	85540
3053	62192
3054	121316
3055	110500
3056	106548
3057	70096
3058	126256
3059	101608
3060	105300
3061	139412
3062	112996
3063	97500
3064	121316
3065	128856
3066	63336
3067	124176
3068	154856
3069	157248
3070	151060
3071	116324
3072	134888
3073	99892
3074	76024
3075	135980
3076	109200
3077	93704
3078	99632
3079	117000
3080	129324
3081	124592
3082	118144
3083	94224
3084	134108
3085	132860
3086	151632
3087	123084
3088	130832
3089	138008
3090	118040
3091	131508
3092	160316
3093	94224
3094	108992
3095	109564
3096	71500
3097	119548
3098	111072
3099	108316
3100	74724
3101	133536
3102	118248
3103	124384
3104	130624
3105	147680
3106	125632
3107	117000
3108	67184
3109	77116
3110	87724
3111	91676
3112	82316
3113	76856
3114	74724
3115	107224
3116	177892
3117	126412
3118	91364
3119	92612
3120	100724
3121	127556
3122	122408
3123	117832
3124	123760
3125	177320
3126	118196
3127	42900
3128	116220
3129	151060
3130	114556
3131	138632
3132	117000
3133	164528
3134	125632
3135	111800
3136	157248
3137	148356
3138	106756
3139	128700
3140	124852
3141	135200
3142	115336
3143	144716
3144	143000
3145	49660
3146	147628
3147	62348
3148	84500
3149	81224
3150	162500
3151	105872
3152	94588
3153	115752
3154	93600
3155	136500
3156	104936
3157	83824
3158	79300
3159	88608
3160	82316
3161	94588
3162	143832
3163	120224
3164	122720
3165	174876
3166	84500
3167	108784
3168	103948
3169	91832
3170	65780
3171	98904
3172	125320
3173	116480
3174	120692
3175	101504
3176	87048
3177	95836
3178	144248
3179	93756
3180	81224
3181	111228
3182	73632
3183	76440
3184	76648
3185	112216
3186	72176
3187	101816
3188	159224
3189	102336
3190	124124
3191	132600
3192	112632
3193	87516
3194	110500
3195	144612
3196	117000
3197	76076
3198	93184
3199	146380
3200	119964
3201	99424
3202	78572
3203	75140
3204	132184
3205	81900
3206	123032
3207	137800
3208	84500
3209	114972
3210	109096
3211	118820
3212	97500
3213	113152
3214	66924
3215	120536
3216	93756
3217	111800
3218	92508
3219	128960
3220	126256
3221	111436
3222	50232
3223	116116
3224	169000
3225	115700
3226	128752
3227	117000
3228	135200
3229	117000
3230	102648
3231	77428
3232	112268
3233	91936
3234	80184
3235	98748
3236	63024
3237	80600
3238	77220
3239	91936
3240	79300
3241	92612
3242	87412
3243	143000
3244	73164
3245	99892
3246	72488
3247	111124
3248	76076
3249	128492
3250	94692
3251	103168
3252	111228
3253	70616
3254	94900
3255	124436
3256	90376
3257	92300
3258	97500
3259	81224
3260	74360
3261	46124
3262	142948
3263	105248
3264	108888
3265	127452
3266	104572
3267	89648
3268	115700
3269	66092
3270	97500
3271	124644
3272	
3273	122044
3274	65936
3275	91676
3276	86320
3277	81900
3278	128596
3279	161200
3280	157456
3281	118716
3282	141856
3283	
3284	69056
3285	132600
3286	96668
3287	119132
3288	131716
3289	126256
3290	137696
3291	111904
3292	149188
3293	144248
3294	124644
3295	153764
3296	108680
3297	98280
3298	153088
3299	96200
3300	150592
3301	99632
3302	109564
3303	143000
3304	148512
3305	123448
3306	117312
3307	141128
3308	130988
3309	74308
3310	157716
3311	
3312	134108
3313	127452
3314	75608
3315	109460
3316	104780
3317	101348
3318	109044
3319	99320
3320	55536
3321	
3322	46072
3323	64064
3324	101504
3325	102856
3326	107588
3327	92300
3328	89752
3329	82836
3330	
3331	127192
3332	
3333	38324
3334	64168
3335	61724
3336	66300
3337	61724
3338	68536
3339	
3340	60736
3341	81224
3342	75140
3343	80964
3344	71812
3345	62816
3346	70200
3347	75088
3348	67860
3349	84448
3350	69732
3351	71500
3352	74204
3353	87152
3354	83200
3355	94900
3356	101816
3357	68796
3358	61984
3359	101816
3360	65572
3361	84500
3362	86632
3363	
3364	
3365	68224
3366	143000
3367	77116
3368	88088
3369	71500
3370	102856
3371	73216
3372	76856
3373	107224
3374	66872
3375	59748
3376	71136
3377	75816
3378	138112
3379	95316
3380	92040
3381	89856
3382	92300
3383	75452
3384	77116
3385	90012
3386	120744
3387	102024
3388	85124
3389	97500
3390	90220
3391	70460
3392	100256
3393	103012
3394	73632
3395	76024
3396	87256
3397	45500
3398	88816
3399	75088
3400	82628
3401	88504
3402	71032
3403	84500
3404	112632
3405	94224
3406	81900
3407	67600
3408	78780
3409	65624
3410	74412
3411	57564
3412	143000
3413	69316
3414	76180
3415	78936
3416	53092
3417	70304
3418	75920
3419	71916
3420	76492
3421	63076
3422	77116
3423	61256
3424	52520
3425	85540
3426	106548
3427	104988
3428	91468
3429	87048
3430	88816
3431	62972
3432	52416
3433	67184
3434	106600
3435	72332
3436	116116
3437	91832
3438	75972
3439	111748
3440	115908
3441	74724
3442	109720
3443	92612
3444	114608
3445	142064
3446	123812
3447	155116
3448	130780
3449	160888
3450	114400
3451	127192
3452	131872
3453	133432
3454	118820
3455	112268
3456	127660
3457	121316
3458	120016
3459	63752
3460	65208
3461	65416
3462	54184
3463	57200
3464	65676
3465	70460
3466	71136
3467	80288
3468	69732
3469	72384
3470	76076
3471	
3472	
3473	60632
3474	63336
3475	58448
3476	59176
3477	87724
3478	62348
3479	67756
3480	79924
3481	131196
3482	
3483	91468
3484	84500
3485	
3486	
3487	82836
3488	123448
3489	130572
3490	73632
3491	61308
3492	92456
3493	71500
3494	106756
3495	109408
3496	96668
3497	123864
3498	112112
3499	105872
3500	110760
3501	76180
3502	106496
3503	104572
3504	102856
3505	93964
3506	96772
3507	114088
3508	109564
3509	
3510	95316
3511	114972
3512	107224
3513	124384
3514	149864
3515	112008
3516	69316
3517	139256
3518	86632
3519	92612
3520	121836
3521	68224
3522	101192
3523	120536
3524	71500
3525	108316
3526	92612
3527	115908
3528	116220
3529	92612
3530	76076
3531	108784
3532	101192
3533	113256
3534	45032
3535	147316
3536	125632
3537	98384
3538	46072
3539	67444
3540	88608
3541	104988
3542	84500
3543	110968
3544	146692
3545	76648
3546	88816
3547	122200
3548	55224
3549	123448
3550	88816
3551	58500
3552	63024
3553	109824
3554	132756
3555	191724
3556	85748
3557	111228
3558	
3559	99632
3560	99632
3561	107224
3562	120432
3563	118820
3564	149968
3565	74256
3566	96200
3567	134316
3568	164112
3569	81224
3570	78572
3571	77324
3572	89492
3573	123448
3574	158860
3575	132600
3576	96824
3577	122304
3578	155480
3579	81224
3580	94224
3581	85540
3582	74360
3583	105092
3584	110084
3585	95316
3586	125632
3587	102648
3588	115908
3589	111488
3590	89336
3591	119028
3592	100724
3593	89648
3594	101348
3595	81224
3596	55224
3597	78468
3598	92092
3599	87724
3600	66612
3601	130780
3602	68640
3603	60112
3604	77220
3605	85904
3606	86320
3607	61360
3608	87724
3609	83616
3610	83824
3611	79248
3612	108004
3613	96564
3614	73892
3615	115544
3616	123448
3617	135408
3618	112840
3619	98540
3620	85852
3621	77480
3622	114556
3623	85280
3624	86632
3625	74724
3626	84500
3627	66196
3628	76076
3629	67860
3630	134056
3631	96200
3632	92872
3633	95108
3634	86944
3635	94224
3636	93860
3637	86320
3638	97500
3639	103012
3640	88452
3641	62816
3642	76076
3643	88348
3644	81692
3645	103012
3646	74048
3647	99320
3648	98748
3649	103116
3650	114036
3651	73112
3652	98748
3653	87048
3654	86632
3655	94224
3656	79092
3657	75816
3658	92248
3659	77636
3660	80184
3661	156728
3662	136500
3663	119756
3664	119860
3665	116064
3666	55224
3667	110812
3668	89856
3669	95316
3670	106184
3671	113880
3672	97500
3673	136032
3674	140400
3675	106184
3676	131352
3677	120380
3678	117520
3679	124176
3680	95316
3681	105768
3682	118248
3683	87724
3684	128908
3685	143780
3686	110500
3687	146224
3688	144508
3689	131612
3690	136864
3691	149448
3692	133068
3693	114452
3694	156520
3695	
3696	71500
3697	134628
3698	133068
3699	124956
3700	118820
3701	69316
3702	97448
3703	176748
3704	165724
3705	162500
3706	138632
3707	138632
3708	105092
3709	110084
3710	113256
3711	70408
3712	85540
3713	133536
3714	98748
3715	143520
3716	112268
3717	166192
3718	136500
3719	119756
3720	136500
3721	120432
3722	77116
3723	170040
3724	140972
3725	140088
3726	126360
3727	130676
3728	130728
3729	51324
3730	72280
3731	79248
3732	106756
3733	32500
3734	131612
3735	149448
3736	141908
3737	144612
3738	148720
3739	90948
3740	68224
3741	121316
3742	84500
3743	72644
3744	59748
3745	86112
3746	65728
3747	108680
3748	97032
3749	73320
3750	62608
3751	79924
3752	82836
3753	81484
3754	125996
3755	75816
3756	73424
3757	80444
3758	70252
3759	64324
3760	82004
3761	79196
3762	89336
3763	74152
3764	
3765	69056
3766	87048
3767	66092
3768	77324
3769	121680
3770	76076
3771	67184
3772	59540
3773	99112
3774	114920
3775	74724
3776	67444
3777	175448
3778	67184
3779	66248
3780	84448
3781	123448
3782	127088
3783	51272
3784	61048
3785	61412
3786	91884
3787	40352
3788	
3789	77220
3790	89076
3791	46800
3792	60632
3793	105248
3794	137800
3795	82628
3796	
3797	66924
3798	
3799	56316
3800	105404
3801	84500
3802	72176
3803	74724
3804	50804
3805	77012
3806	71500
3807	
3808	
3809	80600
3810	70980
3811	79976
3812	76492
3813	102648
3814	111072
3815	102336
3816	82524
3817	169000
3818	104780
3819	102648
3820	82836
3821	112996
3822	89336
3823	47580
3824	40924
3825	168948
3826	87724
3827	96980
3828	99632
3829	77324
3830	86216
3831	135044
3832	130832
3833	108316
3834	113100
3835	120224
3836	115232
3837	
3838	97500
3839	110136
3840	85176
3841	115908
3842	86632
3843	117676
3844	106184
3845	141232
3846	116324
3847	131612
3848	105092
3849	131092
3850	84500
3851	125736
3852	100724
3853	98540
3854	110500
3855	124384
3856	125528
3857	122460
3858	138320
3859	159224
3860	113620
3861	117988
3862	126724
3863	131924
3864	122616
3865	118352
3866	135304
3867	125632
3868	132340
3869	122616
3870	78936
3871	112996
3872	
3873	82108
3874	88192
3875	88504
3876	66040
3877	81588
3878	92092
3879	59176
3880	84968
3881	84500
3882	89440
3883	80704
3884	75296
3885	85332
3886	91936
3887	111592
3888	
3889	364000
3890	26000
3891	68224
3892	109668
3893	104780
3894	109980
3895	127452
3896	59020
3897	95628
3898	101504
3899	106600
3900	99268
3901	87724
3902	112528
3903	113412
3904	88608
3905	76856
3906	109980
3907	120848
3908	115804
3909	114088
3910	123864
3911	162500
3912	97500
3913	94432
3914	247000
3915	123448
3916	181948
3917	113724
3918	118196
3919	127764
3920	120692
3921	114400
3922	117000
3923	134888
3924	137228
3925	
3926	130572
3927	107900
3928	120536
3929	114088
3930	127348
3931	126724
3932	
3933	113932
3934	143468
3935	123448
3936	136968
3937	122668
3938	109564
3939	116272
3940	113048
3941	119340
3942	109356
3943	108576
3944	112996
3945	84500
3946	114400
3947	118404
3948	131612
3949	138632
3950	120224
3951	133224
3952	117000
3953	107016
3954	123448
3955	110500
3956	121316
3957	138840
3958	
3959	113100
3960	118820
3961	119964
3962	137228
3963	
3964	109356
3965	100048
3966	81224
3967	106184
3968	83408
3969	113724
3970	111228
3971	134316
3972	106600
3973	130832
3974	82316
3975	97500
3976	118144
3977	133692
3978	109980
3979	126724
3980	120432
3981	140816
3982	110500
3983	132184
3984	126724
3985	148928
3986	82524
3987	160732
3988	140660
3989	152880
3990	119548
3991	134316
3992	148980
3993	140296
3994	40248
3995	138372
3996	117000
3997	133952
3998	61724
3999	150748
4000	161044
4001	110500
4002	118248
4003	94900
4004	96200
4005	103012
4006	78936
4007	99892
4008	98124
4009	79612
4010	92040
4011	91416
4012	105612
4013	130936
4014	82836
4015	59748
4016	119548
4017	81224
4018	92924
4019	88504
4020	75296
4021	84500
4022	102492
4023	117000
4024	94900
4025	85072
4026	91884
4027	51324
4028	80184
4029	81224
4030	73424
4031	105248
4032	69992
4033	87360
4034	62816
4035	91676
4036	68224
4037	66924
4038	
4039	105456
4040	40300
4041	63076
4042	89856
4043	86112
4044	110812
4045	109824
4046	115128
4047	113412
4048	92612
4049	88348
4050	62192
4051	72540
4052	96876
4053	68900
4054	86632
4055	78728
4056	98748
4057	62348
4058	79300
4059	75244
4060	94588
4061	58500
4062	70200
4063	56992
4064	63232
4065	72384
4066	72748
4067	43680
4068	63648
4069	88088
4070	78832
4071	65624
4072	100724
4073	73840
4074	92872
4075	70044
4076	80860
4077	134628
