SA1_internal_2021	AgeStudent	students
35114	5-14	46
35114	15-19	18
35114	20-24	3
35114	25+	13
35115	0-4	5
35115	5-14	57
35115	15-19	30
35115	20-24	5
35115	25+	10
35117	0-4	4
35117	5-14	38
35117	15-19	15
35117	25+	14
35118	5-14	21
35118	15-19	11
35118	25+	9
35119	0-4	6
35119	5-14	23
35119	15-19	11
35119	25+	4
35120	5-14	78
35120	15-19	18
35120	25+	18
35121	0-4	12
35121	5-14	51
35121	15-19	16
35121	20-24	10
35121	25+	10
35122	5-14	18
35122	15-19	7
35122	25+	4
35123	0-4	8
35123	5-14	48
35123	15-19	11
35123	25+	10
35124	5-14	50
35124	15-19	22
35124	25+	9
35125	0-4	12
35125	5-14	77
35125	15-19	16
35125	25+	22
35126	5-14	22
35126	15-19	3
35127	0-4	9
35127	5-14	65
35127	15-19	25
35127	20-24	3
35127	25+	19
35128	5-14	36
35128	15-19	16
35128	25+	8
35129	0-4	8
35129	5-14	47
35129	15-19	17
35129	20-24	4
35129	25+	8
35130	0-4	9
35130	5-14	32
35130	15-19	10
35130	25+	8
35131	0-4	9
35131	5-14	47
35131	15-19	16
35131	25+	11
35132	0-4	6
35132	5-14	40
35132	15-19	10
35132	20-24	3
35132	25+	5
35133	5-14	35
35133	15-19	16
35133	20-24	8
35133	25+	12
35134	0-4	3
35134	5-14	24
35134	15-19	15
35134	25+	3
35135	0-4	3
35135	5-14	32
35135	15-19	14
35135	20-24	6
35135	25+	10
35136	5-14	36
35136	15-19	17
35136	20-24	5
35136	25+	7
35137	0-4	4
35137	5-14	61
35137	15-19	31
35137	20-24	6
35137	25+	14
35139	0-4	9
35139	5-14	85
35139	15-19	40
35139	20-24	7
35139	25+	25
35140	0-4	20
35140	5-14	108
35140	15-19	40
35140	20-24	6
35140	25+	20
35141	0-4	7
35141	5-14	91
35141	15-19	23
35141	20-24	5
35141	25+	14
35142	0-4	3
35142	5-14	27
35142	15-19	16
35142	20-24	3
35142	25+	8
35143	0-4	8
35143	5-14	56
35143	15-19	13
35143	20-24	6
35143	25+	18
35144	0-4	3
35144	5-14	32
35144	15-19	7
35144	25+	10
35145	0-4	4
35145	5-14	41
35145	15-19	14
35145	20-24	6
35145	25+	14
35146	5-14	42
35146	15-19	9
35146	25+	5
35147	0-4	4
35147	5-14	31
35147	15-19	16
35147	20-24	5
35147	25+	7
35148	0-4	8
35148	5-14	53
35148	15-19	24
35148	20-24	4
35148	25+	10
35149	0-4	6
35149	5-14	71
35149	15-19	21
35149	20-24	5
35149	25+	24
35150	0-4	8
35150	5-14	29
35150	15-19	23
35150	25+	6
35151	0-4	4
35151	5-14	55
35151	15-19	19
35151	20-24	4
35151	25+	8
35152	0-4	6
35152	5-14	41
35152	15-19	15
35152	20-24	6
35152	25+	8
35153	0-4	4
35153	5-14	38
35153	15-19	16
35153	20-24	3
35153	25+	17
35154	0-4	7
35154	5-14	32
35154	15-19	21
35154	20-24	5
35154	25+	17
35155	0-4	8
35155	5-14	43
35155	15-19	18
35155	20-24	12
35155	25+	22
35156	0-4	7
35156	5-14	31
35156	15-19	17
35156	20-24	15
35156	25+	15
35157	0-4	7
35157	5-14	57
35157	15-19	28
35157	20-24	3
35157	25+	14
35158	0-4	8
35158	5-14	44
35158	15-19	16
35158	20-24	18
35158	25+	19
35159	0-4	3
35159	5-14	31
35159	15-19	3
35159	25+	10
35160	0-4	8
35160	5-14	47
35160	15-19	13
35160	20-24	4
35160	25+	11
35161	0-4	7
35161	5-14	50
35161	15-19	22
35161	20-24	8
35161	25+	9
35162	0-4	7
35162	5-14	45
35162	15-19	4
35162	20-24	5
35162	25+	9
35163	0-4	10
35163	5-14	67
35163	15-19	12
35163	20-24	6
35163	25+	12
35164	0-4	5
35164	5-14	64
35164	15-19	38
35164	20-24	11
35164	25+	15
35165	0-4	14
35165	5-14	73
35165	15-19	16
35165	20-24	3
35165	25+	15
35166	0-4	3
35166	5-14	41
35166	15-19	26
35166	20-24	13
35166	25+	10
35167	0-4	3
35167	5-14	55
35167	15-19	32
35167	20-24	8
35167	25+	12
35168	5-14	50
35168	15-19	29
35168	20-24	3
35168	25+	15
35169	0-4	8
35169	5-14	45
35169	15-19	26
35169	20-24	11
35169	25+	12
35170	0-4	8
35170	5-14	52
35170	15-19	24
35170	20-24	4
35170	25+	15
35171	0-4	4
35171	5-14	42
35171	15-19	10
35171	25+	11
35172	0-4	8
35172	5-14	30
35172	15-19	8
35172	20-24	6
35172	25+	17
35173	0-4	4
35173	5-14	44
35173	15-19	17
35173	20-24	9
35173	25+	11
35174	0-4	3
35174	5-14	49
35174	15-19	7
35174	20-24	4
35174	25+	13
35175	5-14	32
35175	15-19	5
35175	20-24	10
35175	25+	13
35176	0-4	6
35176	5-14	52
35176	15-19	26
35176	25+	26
35177	0-4	10
35177	5-14	55
35177	15-19	17
35177	20-24	8
35177	25+	14
35178	0-4	4
35178	5-14	35
35178	15-19	13
35178	25+	10
35179	0-4	3
35179	5-14	44
35179	15-19	26
35179	20-24	8
35179	25+	6
35180	0-4	5
35180	5-14	14
35180	15-19	9
35180	20-24	3
35180	25+	10
35181	5-14	35
35181	15-19	10
35181	20-24	3
35181	25+	17
35182	0-4	8
35182	5-14	53
35182	15-19	26
35182	20-24	5
35182	25+	17
35183	0-4	4
35183	5-14	43
35183	15-19	23
35183	20-24	12
35183	25+	17
35184	0-4	4
35184	5-14	34
35184	15-19	5
35184	20-24	5
35184	25+	9
35185	5-14	15
35185	15-19	9
35185	25+	10
35186	5-14	38
35186	15-19	12
35186	20-24	8
35186	25+	17
35188	5-14	24
35188	15-19	3
35188	25+	4
35189	0-4	23
35189	5-14	150
35189	15-19	44
35189	20-24	14
35189	25+	27
35190	0-4	22
35190	5-14	88
35190	15-19	33
35190	20-24	4
35190	25+	14
35191	0-4	16
35191	5-14	76
35191	15-19	15
35191	20-24	4
35191	25+	17
35192	0-4	4
35192	5-14	35
35192	15-19	9
35192	20-24	6
35192	25+	3
35193	0-4	10
35193	5-14	88
35193	15-19	27
35193	20-24	5
35193	25+	21
35194	5-14	23
35194	15-19	14
35194	20-24	3
35194	25+	5
35195	0-4	4
35195	5-14	31
35195	15-19	14
35195	20-24	9
35195	25+	9
35196	0-4	12
35196	5-14	79
35196	15-19	34
35196	20-24	3
35196	25+	15
35197	5-14	24
35197	15-19	8
35197	25+	10
35198	5-14	7
35198	15-19	11
35198	20-24	3
35198	25+	14
35199	0-4	15
35199	5-14	50
35199	15-19	13
35199	20-24	10
35199	25+	12
35200	0-4	6
35200	5-14	30
35200	15-19	6
35200	20-24	4
35200	25+	13
35201	0-4	3
35201	5-14	18
35201	15-19	9
35201	20-24	5
35201	25+	13
35202	5-14	27
35202	15-19	7
35202	25+	9
35203	0-4	5
35203	5-14	48
35203	15-19	21
35203	20-24	9
35203	25+	24
35204	0-4	4
35204	5-14	24
35204	15-19	9
35204	25+	15
35205	0-4	8
35205	5-14	30
35205	15-19	23
35205	20-24	5
35205	25+	19
35207	15-19	3
35208	0-4	7
35208	5-14	43
35208	15-19	19
35208	20-24	3
35208	25+	19
35209	0-4	3
35209	5-14	41
35209	15-19	14
35209	20-24	15
35209	25+	26
35210	0-4	5
35210	5-14	30
35210	15-19	15
35210	20-24	5
35210	25+	15
35211	0-4	11
35211	5-14	65
35211	15-19	24
35211	20-24	3
35211	25+	14
35212	0-4	8
35212	5-14	47
35212	15-19	25
35212	20-24	7
35212	25+	23
35213	0-4	3
35213	5-14	44
35213	15-19	22
35213	20-24	3
35213	25+	11
35214	0-4	8
35214	5-14	48
35214	15-19	10
35214	20-24	14
35214	25+	25
35215	0-4	4
35215	5-14	37
35215	15-19	16
35215	20-24	8
35215	25+	17
35216	0-4	9
35216	5-14	38
35216	15-19	12
35216	20-24	4
35216	25+	11
35217	0-4	7
35217	5-14	63
35217	15-19	16
35217	20-24	10
35217	25+	24
35218	5-14	28
35218	15-19	6
35218	20-24	5
35218	25+	17
35219	0-4	10
35219	5-14	48
35219	15-19	16
35219	20-24	5
35219	25+	12
35220	5-14	53
35220	15-19	15
35220	25+	12
35221	0-4	8
35221	5-14	74
35221	15-19	16
35221	20-24	3
35221	25+	16
35222	0-4	3
35222	5-14	38
35222	15-19	13
35222	25+	15
35223	5-14	34
35223	15-19	9
35223	20-24	4
35223	25+	7
35224	0-4	8
35224	5-14	28
35224	15-19	6
35224	25+	3
35225	5-14	8
35225	15-19	35
35225	20-24	19
35225	25+	7
35226	0-4	3
35226	5-14	57
35226	15-19	18
35226	20-24	3
35226	25+	13
35227	0-4	7
35227	5-14	30
35227	15-19	7
35227	20-24	3
35227	25+	9
35228	0-4	12
35228	5-14	62
35228	15-19	16
35228	20-24	7
35228	25+	16
35232	0-4	63
35232	5-14	407
35232	15-19	140
35232	20-24	133
35232	25+	267
35233	0-4	4
35233	5-14	36
35233	15-19	34
35233	20-24	18
35233	25+	9
35234	0-4	3
35234	5-14	52
35234	15-19	17
35234	20-24	3
35234	25+	8
35235	0-4	14
35235	5-14	76
35235	15-19	35
35235	20-24	3
35235	25+	26
35236	0-4	7
35236	5-14	35
35236	15-19	22
35236	20-24	4
35236	25+	11
35237	0-4	4
35237	5-14	29
35237	15-19	10
35237	20-24	4
35237	25+	6
35238	5-14	43
35238	15-19	21
35238	20-24	6
35238	25+	9
35239	0-4	10
35239	5-14	35
35239	15-19	12
35239	25+	14
35240	0-4	12
35240	5-14	47
35240	15-19	26
35240	20-24	13
35240	25+	20
35241	0-4	7
35241	5-14	57
35241	15-19	30
35241	20-24	11
35241	25+	20
35242	0-4	13
35242	5-14	62
35242	15-19	17
35242	20-24	3
35242	25+	17
35243	0-4	12
35243	5-14	61
35243	15-19	14
35243	20-24	14
35243	25+	14
35244	0-4	5
35244	5-14	26
35244	15-19	7
35244	25+	3
35245	0-4	9
35245	5-14	46
35245	15-19	17
35245	20-24	6
35245	25+	11
35246	0-4	18
35246	5-14	52
35246	15-19	17
35246	20-24	11
35246	25+	19
35247	0-4	4
35247	5-14	58
35247	15-19	27
35247	20-24	10
35247	25+	13
35248	0-4	6
35248	5-14	87
35248	15-19	27
35248	20-24	13
35248	25+	26
35249	0-4	14
35249	5-14	50
35249	15-19	14
35249	20-24	3
35249	25+	15
35250	0-4	8
35250	5-14	71
35250	15-19	25
35250	20-24	10
35250	25+	15
35251	0-4	3
35251	5-14	60
35251	15-19	18
35251	20-24	6
35251	25+	21
35252	0-4	5
35252	5-14	38
35252	15-19	6
35252	20-24	5
35252	25+	13
35253	0-4	7
35253	5-14	57
35253	15-19	18
35253	20-24	9
35253	25+	20
35254	0-4	3
35254	5-14	50
35254	15-19	21
35254	20-24	8
35254	25+	14
35255	0-4	7
35255	5-14	65
35255	15-19	22
35255	20-24	3
35255	25+	20
35256	0-4	3
35256	5-14	32
35256	15-19	15
35256	20-24	3
35256	25+	10
35257	0-4	8
35257	5-14	31
35257	15-19	23
35257	20-24	11
35257	25+	16
35258	0-4	6
35258	5-14	51
35258	15-19	17
35258	25+	11
35259	0-4	6
35259	5-14	33
35259	15-19	10
35259	25+	9
35260	0-4	5
35260	5-14	65
35260	15-19	25
35260	20-24	3
35260	25+	15
35261	0-4	7
35261	5-14	48
35261	15-19	16
35261	25+	11
35262	0-4	10
35262	5-14	57
35262	15-19	19
35262	20-24	7
35262	25+	14
35263	0-4	8
35263	5-14	45
35263	15-19	18
35263	20-24	6
35263	25+	18
35264	0-4	12
35264	5-14	20
35264	15-19	5
35264	25+	8
35265	0-4	3
35265	5-14	47
35265	15-19	24
35265	20-24	3
35265	25+	8
35266	0-4	13
35266	5-14	41
35266	15-19	6
35266	20-24	4
35266	25+	16
35267	0-4	4
35267	5-14	37
35267	15-19	16
35267	20-24	5
35267	25+	10
35268	0-4	14
35268	5-14	44
35268	15-19	20
35268	20-24	4
35268	25+	19
35269	0-4	8
35269	5-14	39
35269	15-19	6
35269	25+	10
35270	0-4	4
35270	5-14	37
35270	15-19	12
35270	25+	10
35271	0-4	3
35271	5-14	59
35271	15-19	21
35271	25+	22
35272	0-4	9
35272	5-14	56
35272	15-19	15
35272	20-24	3
35272	25+	10
35273	0-4	4
35273	5-14	39
35273	15-19	7
35273	20-24	6
35273	25+	13
35274	0-4	6
35274	5-14	45
35274	15-19	19
35274	20-24	7
35274	25+	10
35277	0-4	3
35277	5-14	50
35277	15-19	23
35277	20-24	5
35277	25+	10
35278	0-4	4
35278	5-14	35
35278	15-19	18
35278	20-24	5
35278	25+	4
35279	0-4	5
35279	5-14	71
35279	15-19	37
35279	20-24	19
35279	25+	11
35280	5-14	39
35280	15-19	14
35280	20-24	9
35280	25+	9
35281	0-4	9
35281	5-14	69
35281	15-19	28
35281	20-24	22
35281	25+	10
35282	0-4	4
35282	5-14	67
35282	15-19	33
35282	20-24	17
35282	25+	12
35283	0-4	8
35283	5-14	69
35283	15-19	62
35283	20-24	12
35283	25+	20
35284	5-14	34
35284	15-19	21
35284	20-24	8
35284	25+	5
35285	5-14	39
35285	15-19	21
35285	20-24	13
35285	25+	8
35286	0-4	3
35286	5-14	65
35286	15-19	32
35286	20-24	16
35286	25+	4
35287	5-14	61
35287	15-19	38
35287	20-24	23
35287	25+	16
35289	0-4	8
35289	5-14	30
35289	15-19	6
35289	20-24	7
35289	25+	18
35290	0-4	13
35290	5-14	76
35290	15-19	34
35290	20-24	17
35290	25+	20
35291	0-4	12
35291	5-14	20
35291	15-19	7
35291	20-24	5
35291	25+	6
35292	0-4	14
35292	5-14	56
35292	15-19	15
35292	20-24	3
35292	25+	16
35293	0-4	4
35293	5-14	48
35293	15-19	33
35293	20-24	5
35293	25+	11
35294	5-14	12
35294	15-19	7
35294	20-24	3
35295	0-4	6
35295	5-14	56
35295	15-19	25
35295	20-24	10
35295	25+	7
35296	0-4	32
35296	5-14	114
35296	15-19	47
35296	20-24	22
35296	25+	38
35297	0-4	4
35297	5-14	44
35297	15-19	14
35297	25+	7
35298	0-4	10
35298	5-14	46
35298	15-19	38
35298	20-24	16
35298	25+	13
35299	0-4	4
35299	5-14	41
35299	15-19	20
35299	20-24	15
35299	25+	6
35300	0-4	3
35300	5-14	62
35300	15-19	22
35300	20-24	3
35300	25+	22
35301	5-14	28
35301	15-19	11
35301	20-24	11
35301	25+	8
35302	0-4	12
35302	5-14	91
35302	15-19	39
35302	20-24	13
35302	25+	19
35303	0-4	10
35303	5-14	70
35303	15-19	22
35303	20-24	12
35303	25+	17
35304	0-4	10
35304	5-14	62
35304	15-19	28
35304	20-24	17
35304	25+	7
35305	0-4	13
35305	5-14	92
35305	15-19	37
35305	20-24	10
35305	25+	17
35306	0-4	5
35306	5-14	39
35306	15-19	14
35306	20-24	8
35306	25+	4
35307	0-4	7
35307	5-14	54
35307	15-19	19
35307	20-24	3
35307	25+	7
35308	0-4	7
35308	5-14	101
35308	15-19	40
35308	20-24	14
35308	25+	17
35309	5-14	57
35309	15-19	33
35309	20-24	12
35309	25+	15
35310	0-4	8
35310	5-14	33
35310	15-19	19
35310	25+	9
35311	0-4	9
35311	5-14	43
35311	15-19	24
35311	20-24	7
35311	25+	20
35312	0-4	3
35312	5-14	56
35312	15-19	18
35312	20-24	7
35313	0-4	6
35313	5-14	57
35313	15-19	26
35313	20-24	11
35313	25+	9
35314	0-4	25
35314	5-14	130
35314	15-19	35
35314	20-24	10
35314	25+	23
35315	0-4	7
35315	5-14	59
35315	15-19	22
35315	20-24	14
35315	25+	12
35316	0-4	9
35316	5-14	69
35316	15-19	19
35316	25+	13
35317	0-4	14
35317	5-14	52
35317	15-19	17
35317	20-24	6
35317	25+	18
35318	0-4	7
35318	5-14	46
35318	15-19	28
35318	25+	12
35319	0-4	20
35319	5-14	71
35319	15-19	38
35319	20-24	17
35319	25+	9
35320	5-14	42
35320	15-19	17
35320	20-24	7
35320	25+	9
35321	0-4	4
35321	5-14	61
35321	15-19	37
35321	20-24	14
35321	25+	7
35322	0-4	10
35322	5-14	71
35322	15-19	31
35322	20-24	10
35322	25+	7
35323	0-4	13
35323	5-14	83
35323	15-19	27
35323	20-24	15
35323	25+	16
35326	5-14	13
35326	20-24	4
35326	25+	11
35327	0-4	9
35327	5-14	44
35327	15-19	11
35327	20-24	7
35327	25+	14
35328	0-4	6
35328	5-14	52
35328	15-19	16
35328	20-24	11
35328	25+	13
35329	5-14	43
35329	15-19	10
35329	20-24	11
35329	25+	5
35330	0-4	3
35330	5-14	15
35330	15-19	5
35330	20-24	3
35330	25+	3
35331	0-4	3
35331	5-14	30
35331	15-19	15
35331	20-24	3
35331	25+	14
35332	5-14	27
35332	15-19	10
35332	20-24	5
35332	25+	13
35333	0-4	13
35333	5-14	88
35333	15-19	33
35333	20-24	8
35333	25+	22
35334	0-4	3
35334	5-14	33
35334	15-19	20
35334	20-24	12
35334	25+	12
35335	0-4	14
35335	5-14	65
35335	15-19	14
35335	25+	17
35336	0-4	19
35336	5-14	77
35336	15-19	28
35336	20-24	11
35336	25+	22
35337	0-4	6
35337	5-14	40
35337	15-19	16
35337	20-24	6
35337	25+	20
35338	0-4	15
35338	5-14	75
35338	15-19	19
35338	20-24	11
35338	25+	18
35339	0-4	5
35339	5-14	47
35339	15-19	12
35339	20-24	13
35339	25+	16
35340	0-4	4
35340	5-14	29
35340	15-19	7
35340	20-24	3
35340	25+	3
35341	5-14	38
35341	15-19	10
35341	20-24	3
35341	25+	12
35342	0-4	12
35342	5-14	44
35342	15-19	18
35342	20-24	9
35342	25+	31
35343	0-4	9
35343	5-14	60
35343	15-19	18
35343	20-24	8
35343	25+	22
35344	0-4	13
35344	5-14	72
35344	15-19	23
35344	20-24	9
35344	25+	25
35345	0-4	14
35345	5-14	28
35345	15-19	4
35345	20-24	4
35345	25+	8
35346	0-4	9
35346	5-14	25
35346	15-19	9
35346	20-24	3
35346	25+	8
35347	0-4	9
35347	5-14	69
35347	15-19	23
35347	20-24	3
35347	25+	7
35348	0-4	7
35348	5-14	19
35348	15-19	11
35348	20-24	6
35348	25+	13
35349	0-4	7
35349	5-14	40
35349	15-19	17
35349	25+	8
35350	0-4	7
35350	5-14	49
35350	15-19	17
35350	20-24	7
35350	25+	12
35351	0-4	6
35351	5-14	72
35351	15-19	32
35351	20-24	8
35351	25+	16
35352	0-4	9
35352	5-14	36
35352	15-19	5
35352	20-24	8
35352	25+	6
35353	0-4	11
35353	5-14	47
35353	15-19	20
35353	20-24	3
35353	25+	7
35354	0-4	9
35354	5-14	50
35354	15-19	12
35354	20-24	3
35354	25+	15
35355	0-4	8
35355	5-14	66
35355	15-19	14
35355	20-24	3
35355	25+	18
35356	5-14	17
35356	15-19	15
35356	20-24	6
35357	0-4	3
35357	5-14	25
35357	15-19	15
35357	20-24	3
35357	25+	6
35358	0-4	3
35358	5-14	26
35358	15-19	12
35358	20-24	6
35358	25+	8
35359	0-4	6
35359	5-14	41
35359	15-19	17
35359	20-24	10
35359	25+	12
35360	0-4	3
35360	5-14	49
35360	15-19	30
35360	20-24	5
35360	25+	12
35361	0-4	8
35361	5-14	43
35361	15-19	19
35361	20-24	6
35361	25+	16
35362	0-4	3
35362	5-14	33
35362	15-19	9
35362	20-24	4
35362	25+	5
35363	0-4	3
35363	5-14	90
35363	15-19	38
35363	20-24	9
35363	25+	12
35364	0-4	3
35364	5-14	59
35364	15-19	35
35364	20-24	19
35364	25+	13
35365	0-4	3
35365	5-14	18
35365	20-24	4
35366	0-4	7
35366	5-14	78
35366	15-19	19
35366	20-24	12
35366	25+	21
35367	0-4	3
35367	5-14	49
35367	15-19	22
35367	20-24	8
35367	25+	15
35368	0-4	6
35368	5-14	48
35368	15-19	18
35368	20-24	3
35368	25+	23
35369	0-4	3
35369	5-14	42
35369	15-19	10
35369	25+	8
35371	0-4	10
35371	5-14	56
35371	15-19	21
35371	20-24	11
35371	25+	11
35372	0-4	7
35372	5-14	44
35372	15-19	13
35372	20-24	9
35372	25+	10
35373	0-4	8
35373	5-14	26
35373	15-19	11
35373	25+	13
35374	0-4	6
35374	5-14	50
35374	15-19	25
35374	20-24	18
35374	25+	18
35375	0-4	7
35375	5-14	39
35375	15-19	15
35375	20-24	4
35375	25+	12
35376	0-4	4
35376	5-14	23
35376	15-19	8
35376	20-24	4
35376	25+	14
35377	0-4	3
35377	5-14	38
35377	15-19	17
35377	20-24	6
35377	25+	23
35378	0-4	5
35378	5-14	28
35378	15-19	9
35378	20-24	9
35378	25+	19
35379	0-4	17
35379	5-14	93
35379	15-19	28
35379	20-24	3
35379	25+	21
35380	0-4	23
35380	5-14	87
35380	15-19	16
35380	20-24	5
35380	25+	22
35381	0-4	6
35381	5-14	52
35381	15-19	14
35381	20-24	5
35381	25+	15
35382	0-4	7
35382	5-14	69
35382	15-19	20
35382	20-24	3
35382	25+	21
35383	0-4	5
35383	5-14	73
35383	15-19	16
35383	20-24	9
35383	25+	11
35384	0-4	9
35384	5-14	73
35384	15-19	22
35384	25+	15
35385	0-4	6
35385	5-14	39
35385	15-19	5
35385	20-24	3
35385	25+	9
35386	5-14	8
35386	15-19	4
35386	20-24	4
35386	25+	8
35387	0-4	14
35387	5-14	54
35387	15-19	17
35387	20-24	10
35387	25+	17
35388	0-4	10
35388	5-14	51
35388	15-19	14
35388	25+	14
35389	0-4	6
35389	5-14	37
35389	15-19	12
35389	20-24	4
35389	25+	10
35390	0-4	6
35390	5-14	34
35390	15-19	15
35390	20-24	6
35390	25+	10
35391	5-14	58
35391	15-19	29
35391	20-24	14
35391	25+	8
35392	5-14	19
35392	15-19	14
35392	25+	9
35393	0-4	8
35393	5-14	39
35393	15-19	18
35393	20-24	6
35393	25+	7
35394	0-4	8
35394	5-14	76
35394	15-19	47
35394	20-24	13
35394	25+	17
35395	5-14	21
35395	15-19	6
35395	20-24	7
35395	25+	8
35396	0-4	3
35396	5-14	50
35396	15-19	24
35396	20-24	12
35396	25+	10
35397	0-4	9
35397	5-14	44
35397	15-19	17
35397	20-24	8
35397	25+	12
35398	0-4	12
35398	5-14	100
35398	15-19	39
35398	20-24	15
35398	25+	25
35399	0-4	5
35399	5-14	48
35399	15-19	16
35399	20-24	5
35399	25+	12
35400	0-4	8
35400	5-14	57
35400	15-19	36
35400	20-24	8
35400	25+	14
35401	0-4	5
35401	5-14	89
35401	15-19	44
35401	20-24	10
35401	25+	20
35402	0-4	6
35402	5-14	50
35402	15-19	32
35402	20-24	8
35402	25+	11
35403	0-4	14
35403	5-14	124
35403	15-19	44
35403	20-24	10
35403	25+	17
35404	0-4	22
35404	5-14	126
35404	15-19	57
35404	20-24	11
35404	25+	17
35405	0-4	6
35405	5-14	72
35405	15-19	21
35405	25+	12
35406	0-4	9
35406	5-14	86
35406	15-19	31
35406	20-24	9
35406	25+	14
35407	0-4	11
35407	5-14	105
35407	15-19	78
35407	20-24	26
35407	25+	26
35408	0-4	12
35408	5-14	75
35408	15-19	25
35408	20-24	12
35408	25+	15
35409	0-4	3
35409	5-14	51
35409	15-19	31
35409	20-24	4
35409	25+	6
35410	0-4	4
35410	5-14	129
35410	15-19	77
35410	20-24	8
35410	25+	20
35411	5-14	52
35411	15-19	29
35411	20-24	12
35411	25+	14
35412	5-14	54
35412	15-19	34
35412	20-24	5
35412	25+	16
35413	0-4	7
35413	5-14	78
35413	15-19	34
35413	20-24	14
35413	25+	25
35415	0-4	4
35415	5-14	29
35415	15-19	20
35415	25+	12
35416	0-4	3
35416	5-14	36
35416	15-19	25
35416	25+	3
35417	0-4	4
35417	5-14	58
35417	15-19	30
35417	20-24	13
35417	25+	9
35418	0-4	4
35418	5-14	77
35418	15-19	25
35418	20-24	5
35418	25+	8
35419	0-4	3
35419	5-14	60
35419	15-19	14
35419	20-24	7
35419	25+	14
35420	0-4	3
35420	5-14	88
35420	15-19	52
35420	20-24	9
35420	25+	21
35421	0-4	4
35421	5-14	57
35421	15-19	19
35421	20-24	8
35421	25+	8
35422	0-4	3
35422	5-14	52
35422	15-19	13
35422	20-24	8
35422	25+	12
35423	0-4	10
35423	5-14	41
35423	15-19	13
35423	20-24	8
35423	25+	13
35424	0-4	4
35424	5-14	52
35424	15-19	36
35424	20-24	11
35424	25+	16
35425	5-14	57
35425	15-19	23
35425	20-24	4
35425	25+	14
35426	0-4	11
35426	5-14	48
35426	15-19	38
35426	20-24	10
35426	25+	9
35427	0-4	5
35427	5-14	63
35427	15-19	35
35427	20-24	13
35427	25+	16
35428	0-4	8
35428	5-14	16
35428	15-19	7
35428	20-24	4
35428	25+	7
35429	0-4	6
35429	5-14	71
35429	15-19	35
35429	20-24	9
35429	25+	23
35430	0-4	3
35430	5-14	31
35430	15-19	7
35430	20-24	6
35430	25+	11
35431	0-4	9
35431	5-14	58
35431	15-19	19
35431	20-24	4
35431	25+	3
35432	0-4	5
35432	5-14	56
35432	15-19	25
35432	20-24	10
35432	25+	11
35433	0-4	5
35433	5-14	36
35433	15-19	26
35433	20-24	4
35433	25+	12
35434	5-14	30
35434	15-19	11
35434	20-24	9
35434	25+	15
35435	0-4	6
35435	5-14	17
35435	15-19	9
35435	20-24	3
35435	25+	8
35436	0-4	6
35436	5-14	31
35436	15-19	17
35436	20-24	10
35436	25+	4
35437	5-14	41
35437	15-19	15
35437	20-24	9
35437	25+	7
35438	0-4	9
35438	5-14	31
35438	15-19	12
35438	20-24	3
35438	25+	15
35439	0-4	3
35439	5-14	39
35439	15-19	17
35439	20-24	11
35439	25+	18
35442	0-4	7
35442	5-14	38
35442	15-19	28
35442	20-24	5
35442	25+	26
35443	0-4	6
35443	5-14	80
35443	15-19	22
35443	20-24	8
35443	25+	19
35444	5-14	21
35444	15-19	13
35444	20-24	8
35444	25+	8
35445	0-4	6
35445	5-14	38
35445	15-19	22
35445	20-24	8
35445	25+	4
35446	5-14	13
35446	15-19	14
35446	25+	5
35447	5-14	44
35447	15-19	25
35447	20-24	17
35447	25+	9
35448	0-4	7
35448	5-14	43
35448	15-19	27
35448	20-24	10
35448	25+	10
35449	5-14	27
35449	15-19	22
35449	20-24	12
35449	25+	9
35450	5-14	34
35450	15-19	15
35450	20-24	3
35450	25+	8
35451	5-14	20
35451	15-19	6
35451	20-24	4
35451	25+	8
35452	0-4	7
35452	5-14	17
35452	15-19	10
35452	20-24	8
35452	25+	9
35453	5-14	8
35453	15-19	5
35453	20-24	10
35454	5-14	12
35454	15-19	4
35454	25+	10
35455	0-4	9
35455	5-14	87
35455	15-19	29
35455	20-24	5
35455	25+	21
35456	0-4	6
35456	5-14	41
35456	15-19	30
35456	20-24	11
35456	25+	12
35457	0-4	10
35457	5-14	97
35457	15-19	45
35457	20-24	3
35457	25+	18
35458	0-4	12
35458	5-14	79
35458	15-19	44
35458	20-24	10
35458	25+	28
35459	0-4	14
35459	5-14	67
35459	15-19	26
35459	20-24	23
35459	25+	16
35460	0-4	14
35460	5-14	79
35460	15-19	30
35460	20-24	7
35460	25+	18
35461	0-4	10
35461	5-14	96
35461	15-19	62
35461	20-24	24
35461	25+	19
35462	0-4	15
35462	5-14	43
35462	15-19	26
35462	20-24	9
35462	25+	12
35463	0-4	4
35463	5-14	49
35463	15-19	19
35463	20-24	6
35463	25+	10
35465	0-4	4
35465	5-14	66
35465	15-19	37
35465	20-24	23
35465	25+	15
35466	0-4	5
35466	5-14	64
35466	15-19	24
35466	20-24	13
35466	25+	20
35467	0-4	4
35467	5-14	34
35467	15-19	21
35467	20-24	5
35467	25+	16
35468	0-4	5
35468	5-14	31
35468	15-19	23
35468	20-24	10
35468	25+	11
35469	0-4	11
35469	5-14	64
35469	15-19	17
35469	20-24	5
35469	25+	18
35470	0-4	3
35470	5-14	61
35470	15-19	27
35470	20-24	8
35470	25+	20
35471	0-4	4
35471	5-14	38
35471	15-19	18
35471	20-24	4
35471	25+	4
35472	0-4	9
35472	5-14	79
35472	15-19	29
35472	20-24	5
35472	25+	25
