SA1_internal_2021	medianMortgageRepayment
38637	13020
38638	13704
38639	17556
38640	14688
38641	15600
38642	18204
38643	19404
38644	17832
38645	16800
38646	20796
38647	20796
38648	18204
38649	26004
38650	16800
38651	17028
38652	17424
38653	20604
38654	15780
38655	17676
38656	20268
38657	18108
38658	19440
38659	20400
38660	20796
38661	17184
38662	16728
38663	18000
38664	7800
38665	21120
38666	20364
38667	17208
38668	14640
38669	8556
38670	15600
38671	15444
38672	17676
38673	17676
38674	13860
38675	16116
38676	12744
38677	23016
38678	12996
38679	15084
38680	18204
38681	19200
38682	16896
38683	14712
38684	13776
38685	14484
38686	23712
38687	
38688	15600
38689	15000
38690	28596
38691	20796
38692	26004
38693	20796
38694	26400
38695	18204
38696	15084
38697	18072
38698	18204
38699	18204
38700	18708
38701	
38702	12192
38703	18204
38704	10800
38705	20796
38706	26004
38707	20544
38708	23400
38709	25500
38710	23400
38711	21324
38712	11124
38713	12000
38714	14400
38715	16644
38716	15216
38717	23400
38718	18204
38719	16176
38720	15000
38721	15084
38722	
38723	16356
38724	14304
38725	17316
38726	18852
38727	22560
38728	18204
38729	12828
38730	12780
38731	15600
38732	19956
38733	19200
38734	12840
38735	19200
38736	17976
38737	15000
38738	10428
38739	13200
38740	10800
38741	17676
38742	12996
38743	15600
38744	12216
38745	11868
38746	16560
38747	11700
38748	16644
38749	10404
38750	15600
38751	15600
38752	7980
38753	13236
38754	15444
38755	11640
38756	15600
38757	12996
38758	12996
38759	16512
38760	14520
38761	12996
38762	14760
38763	10404
38764	15000
38765	19764
38766	14556
38767	17580
38768	13656
38769	16908
38770	15600
38771	6240
38772	12096
38773	9828
38774	16380
38775	13884
38776	15600
38777	17136
38778	15600
38779	17556
38780	15828
38781	17976
38782	12996
38783	14004
38784	17676
38785	
38786	13260
38787	12996
38788	
38789	12996
38790	15864
38791	12996
38792	19200
38793	15600
38794	14040
38795	15600
38796	16128
38797	8412
38798	13080
38799	17148
38800	16200
38801	12996
38802	
38803	12000
38804	
38805	15000
38806	
38807	13056
38808	18000
38809	18204
38810	22980
38811	15600
38812	
38813	12996
38814	24108
38815	15600
38816	15300
38817	16644
38818	15216
38819	13200
38820	13524
38821	18720
38822	15648
38823	15000
38824	11448
38825	15600
38826	13068
38827	12744
38828	11988
38829	15000
38830	18204
38831	15600
38832	15600
38833	12696
38834	
38835	
38836	
38837	12480
38838	16428
38839	14448
38840	20796
38841	15000
38842	62400
38843	12996
38844	20412
38845	16380
38846	14340
38847	18204
38848	15600
38849	15600
38850	15900
38851	19632
38852	
38853	10920
38854	15144
38855	17160
38856	15600
38857	19776
38858	18720
38859	23400
38860	12996
38861	
38862	15600
38863	16908
38864	14304
38865	18204
38866	23400
38867	12312
38868	10824
38869	20796
38870	14748
38871	18048
38872	24000
38873	23400
38874	20436
38875	13440
38876	16512
38877	12480
38878	12600
38879	25200
38880	21840
38881	19272
38882	20796
38883	15600
38884	15600
38885	14244
38886	15300
38887	14304
38888	8928
38889	14172
38890	16932
38891	21324
38892	15732
38893	13104
38894	15600
38895	15600
38896	15540
38897	18204
38898	20832
38899	21480
38900	21600
38901	20016
38902	16728
38903	18204
38904	18984
38905	20796
38906	15600
38907	14748
38908	12504
38909	21804
38910	11700
38911	12648
38912	10116
38913	12996
38914	12996
38915	3324
38916	15600
38917	10404
38918	12996
38919	12000
38920	15600
38921	15600
38922	15108
38923	7536
38924	14304
38925	12216
38926	
38927	
38928	16956
38929	
38930	15600
38931	17400
38932	21528
38933	18960
38934	19320
38935	20016
38936	19872
38937	20796
38938	19356
38939	22800
38940	
38941	18000
38942	12480
38943	16848
38944	15972
38945	14400
38946	20100
38947	14400
38948	18000
38949	16296
38950	14820
38951	18204
38952	16644
38953	20796
38954	21204
38955	24000
38956	18780
38957	19404
38958	16380
38959	24000
38960	16896
38961	10080
38962	15180
38963	16680
38964	17676
38965	12996
38966	12000
38967	26004
38968	21588
38969	13200
38970	17220
38971	17712
38972	16644
38973	17292
38974	13872
38975	18720
38976	20796
38977	20916
38978	19500
38979	16296
38980	22104
38981	12996
38982	13368
38983	15900
38984	12996
38985	12996
38986	12996
38987	22104
38988	19416
38989	19824
38990	14172
38991	15696
38992	15732
38993	15600
38994	18588
38995	21600
38996	19500
38997	21840
38998	17508
38999	16380
39000	10404
39001	13704
39002	16800
39003	10404
39004	11508
39005	9600
39006	17520
39007	10140
39008	
39009	14400
39010	8928
39011	
39012	14556
39013	10668
39014	14112
39015	18588
39016	15600
39017	14892
39018	13656
39019	13740
39020	14400
39021	15084
39022	20604
39023	20796
39024	22692
39025	24000
39026	12504
39027	24000
39028	22200
39029	13524
39030	13572
39031	26004
39032	24000
39033	13836
39034	8952
39035	13656
39036	14352
39037	15132
39038	18000
39039	18984
39040	16128
39041	18204
39042	17040
39043	19200
39044	15864
39045	21000
39046	16380
39047	14232
39048	15732
39049	24876
39050	26004
39051	11052
39052	7800
39053	8832
39054	10404
39055	17820
39056	6384
39057	924
39058	
39059	
39060	8808
39061	17868
39062	12996
39063	10404
39064	17184
39065	11208
39066	12588
39067	9096
39068	16200
39069	18180
39070	
39071	10920
39072	8424
39073	15600
39074	18528
39075	7800
39076	21324
39077	16392
39078	15576
39079	17028
39080	13656
39081	15084
39082	13284
39083	18744
39084	15300
39085	12084
39086	15600
39087	15600
39088	15552
39089	12996
39090	13656
39091	13860
39092	16380
39093	17508
39094	26004
39095	26004
39096	10320
39097	9384
39098	9096
39099	11640
39100	14400
39101	9624
39102	9360
39103	11700
39104	
39105	21600
39106	23916
39107	23700
39108	2460
39109	12876
39110	9096
39111	
39112	15600
39113	9756
39114	
39115	12996
39116	11436
39117	9096
39118	6252
39119	7560
39120	10404
39121	10404
39122	12600
39123	
39124	23700
39125	10800
39126	9588
39127	
39128	9828
39129	7800
39130	10920
39131	14088
39132	12996
39133	12024
39134	12480
39135	18204
39136	15876
39137	15600
39138	18204
39139	16800
39140	7260
39141	12984
39142	13524
39143	14124
39144	21060
39145	19920
39146	19272
39147	13164
39148	19764
39149	15000
39150	13200
39151	20796
39152	15600
39153	20076
39154	14100
39155	15084
39156	15600
39157	12948
39158	12996
39159	14556
39160	14148
39161	12996
39162	14556
39163	15528
39164	10404
39165	12996
39166	19332
39167	19320
39168	23400
39169	15864
39170	23400
39171	16128
39172	13044
39173	
39174	19200
39175	12168
39176	10404
39177	12000
39178	11988
39179	13704
39180	16908
39181	14400
39182	15600
39183	26004
39184	7800
39185	11568
39186	10800
39187	20796
39188	22692
39189	14304
39190	24444
39191	22320
39192	22200
39193	20796
39194	15600
39195	16644
39196	20796
39197	11148
39198	14760
39199	17160
39200	15600
39201	15084
39202	16956
39203	18204
39204	18108
39205	11388
39206	18252
39207	18972
39208	13800
39209	6108
39210	
39211	17400
39212	15600
39213	24480
39214	10404
39215	14304
39216	14820
39217	12996
39218	19596
39219	12876
39220	12504
39221	14556
39222	13656
39223	12288
39224	14556
39225	12996
39226	12996
39227	20796
39228	14304
39229	10404
39230	12996
39231	
39232	14304
39233	12996
39234	12996
39235	15600
39236	18204
39237	12996
39238	18000
39239	11724
39240	15252
39241	15600
39242	19764
39243	12000
39244	19200
39245	21204
39246	
39247	7200
39248	
39249	12000
39250	18312
39251	10404
39252	9132
39253	12504
39254	10668
39255	15600
39256	9228
39257	14616
39258	13104
39259	12996
39260	11700
39261	10404
39262	18468
39263	15600
39264	20172
39265	29016
39266	18000
39267	19872
39268	18000
39269	20796
39270	19452
39271	20796
39272	11436
39273	20796
39274	15000
39275	14556
39276	10344
39277	11832
39278	12996
39279	18204
39280	15600
39281	20604
39282	13128
39283	23700
39284	12996
39285	12660
39286	21204
39287	15600
39288	18600
39289	16644
39290	16536
39291	19200
39292	14400
39293	19200
39294	12000
39295	14976
39296	13368
39297	16200
39298	13524
39299	12636
39300	12996
39301	15600
39302	16488
39303	13680
39304	14400
39305	12924
39306	12996
39307	13368
39308	14040
39309	19236
39310	19296
39311	16800
39312	17364
39313	12996
39314	15732
39315	13524
39316	18204
39317	15732
39318	14472
39319	12996
39320	14400
39321	14352
39322	14700
39323	12996
39324	15600
39325	19500
39326	15600
39327	8892
39328	19236
39329	19524
39330	20400
39331	12504
39332	12996
39333	13968
39334	15600
39335	15780
39336	15024
39337	12996
39338	15600
39339	14832
39340	18204
39341	14484
39342	13656
39343	26004
39344	14304
39345	18204
39346	13188
39347	13800
39348	15072
39349	11988
39350	20604
39351	24852
39352	22752
39353	14160
39354	14304
39355	14136
39356	12996
39357	12192
39358	12000
39359	13188
39360	13056
39361	11964
39362	12996
39363	12504
39364	15600
39365	14556
39366	14352
39367	17424
39368	15600
39369	14508
39370	11784
39371	6684
39372	18204
39373	9600
39374	14016
39375	12996
39376	21600
39377	
39378	12996
39379	9360
39380	12504
39381	12000
39382	13884
39383	10404
39384	15600
39385	19200
39386	10344
39387	12996
39388	15600
39389	10524
39390	10404
39391	13524
39392	26400
39393	11700
39394	
39395	11208
39396	10404
39397	396
39398	21000
39399	12480
39400	12996
39401	15600
39402	15912
39403	13284
39404	
39405	
39406	
39407	26004
39408	16380
39409	15600
39410	25608
39411	24000
39412	18000
39413	17076
39414	
39415	
39416	
39417	20796
39418	13656
39419	19032
39420	16200
39421	26004
39422	21060
39423	23700
39424	19032
39425	16872
39426	18000
39427	17400
39428	16152
39429	14532
39430	15600
39431	16584
39432	15660
39433	18840
39434	16716
39435	17088
39436	15540
39437	13464
39438	18048
39439	19896
39440	19632
39441	18360
39442	18204
39443	15000
39444	9336
39445	18852
39446	25872
39447	25080
39448	18108
39449	21108
39450	20052
39451	20796
39452	24000
39453	13068
39454	14400
39455	14304
39456	14400
39457	11988
39458	12996
39459	14556
39460	14616
39461	13464
39462	14592
39463	10452
39464	10800
39465	12996
39466	15600
39467	12996
39468	
39469	12996
39470	15084
39471	13836
39472	16812
39473	18516
39474	19608
39475	19644
39476	19908
39477	23400
39478	23400
39479	18204
39480	17496
39481	16992
39482	16920
39483	15840
39484	18204
39485	18204
39486	20400
39487	17844
39488	19284
39489	17016
39490	18468
39491	16128
39492	16200
39493	14844
39494	17940
39495	16404
39496	18720
39497	21792
39498	15600
39499	17244
39500	16644
39501	15552
39502	15600
39503	20016
39504	16368
39505	16644
39506	15240
39507	12996
39508	16116
39509	20280
39510	18492
39511	21840
39512	23304
39513	18984
39514	24696
39515	25908
39516	20796
39517	18156
39518	16044
39519	30156
39520	24804
39521	26004
39522	20964
39523	21480
39524	24000
39525	
39526	
39527	15108
39528	15600
39529	16116
39530	16980
39531	16896
39532	16260
39533	15252
39534	16896
39535	23400
39536	
39537	16116
39538	18204
39539	18720
39540	20400
39541	23400
39542	21600
39543	15600
39544	20400
39545	18204
39546	17160
39547	18828
39548	18564
39549	19764
39550	18204
39551	14304
39552	15864
39553	15600
39554	16128
39555	13524
39556	17592
39557	14304
39558	18204
39559	13524
39560	14352
39561	16728
39562	16128
39563	20808
39564	
39565	9360
39566	8568
39567	10116
39568	18000
39569	14520
39570	10404
39571	7848
39572	7932
39573	9696
39574	15696
39575	15600
39576	17604
39577	15600
39578	19200
39579	20796
39580	15900
39581	19200
39582	19200
39583	15216
39584	17676
39585	15600
39586	17316
39587	16236
39588	
39589	23544
39590	20556
39591	22032
39592	24000
39593	20856
39594	20556
39595	25092
39596	15600
39597	15600
39598	12996
39599	12996
39600	14820
39601	15600
39602	12636
39603	15600
39604	15084
39605	15600
39606	15600
39607	17556
39608	15732
39609	15960
39610	17400
39611	21060
39612	26004
39613	16512
39614	16380
39615	14040
39616	14928
39617	15264
39618	18204
39619	18108
39620	16308
39621	16128
39622	14400
39623	18312
39624	16980
39625	15600
39626	15600
39627	13260
39628	14556
39629	9360
39630	16644
39631	10656
39632	15300
39633	
39634	16800
39635	15600
39636	14040
39637	12444
39638	13752
39639	14436
39640	18204
39641	14040
39642	17808
39643	15600
39644	13656
39645	14400
39646	16056
39647	10404
39648	12996
39649	11076
39650	12900
39651	15600
39652	13200
39653	11880
39654	10404
39655	12504
39656	12348
39657	19368
39658	19764
39659	17244
39660	14400
39661	23964
39662	21324
39663	26004
39664	23916
39665	23400
39666	20796
39667	16284
39668	23136
39669	
39670	10404
39671	16392
39672	21492
39673	16128
39674	39000
39675	22740
39676	16800
39677	20436
39678	20544
39679	22104
39680	26004
39681	29352
39682	
39683	26004
39684	20928
39685	18204
39686	20772
39687	18204
39688	17724
39689	23400
39690	22656
39691	21456
39692	21684
39693	31200
39694	18204
39695	16308
39696	19740
39697	15708
39698	18768
39699	14220
39700	15600
39701	18228
39702	19500
39703	19200
39704	18108
39705	21084
39706	19200
39707	17292
39708	25200
39709	26004
39710	16800
39711	12000
39712	17676
39713	12480
39714	11952
39715	13200
39716	16428
39717	20796
39718	23400
39719	16836
39720	22356
39721	22800
39722	21840
39723	28884
39724	18924
39725	25752
39726	26004
39727	17556
39728	23088
39729	16620
39730	20796
39731	17028
39732	17844
39733	17160
39734	16320
39735	18600
39736	15996
39737	19200
39738	15600
39739	15600
39740	20796
39741	20796
39742	18720
39743	
39744	15600
39745	18984
39746	19200
39747	15600
39748	20148
39749	18204
39750	21108
39751	23400
39752	21720
39753	21600
39754	22356
39755	19500
39756	20796
39757	5100
39758	20796
39759	26004
39760	24000
39761	26004
39762	21672
39763	22356
39764	26004
39765	15348
39766	20280
39767	13704
39768	9900
39769	9756
39770	10800
39771	12876
39772	
39773	25200
39774	18204
39775	23400
39776	7200
39777	
39778	15000
39779	15600
39780	9588
39781	18000
39782	11952
39783	11436
39784	20904
39785	12288
39786	30216
39787	10536
39788	26004
39789	
39790	9780
39791	20796
39792	24000
39793	16116
39794	15600
39795	20004
39796	15600
39797	14304
39798	12000
39799	18204
39800	19800
39801	14952
39802	12000
39803	26004
39804	24000
39805	17160
39806	14556
39807	12204
39808	18768
39809	
39810	15600
39811	20436
39812	13404
39813	15084
39814	10404
39815	13620
39816	20400
39817	
39818	18708
39819	15600
39820	
39821	10860
39822	18432
39823	
39824	17160
39825	14400
39826	14400
39827	20796
39828	30000
39829	17424
39830	12636
39831	19500
39832	12240
39833	15600
39834	17880
39835	18204
39836	12996
39837	21840
39838	26004
39839	19656
39840	18000
39841	18204
39842	21576
39843	21396
39844	15600
39845	18972
39846	19500
39847	20400
39848	20796
39849	20604
39850	19500
39851	21624
39852	26004
39853	19764
39854	23400
39855	20796
39856	20796
39857	18048
39858	20148
39859	20796
39860	
39861	
39862	20796
39863	21252
39864	
39865	16776
39866	11520
39867	20952
39868	15552
39869	18000
39870	18000
39871	16824
39872	20604
39873	15696
39874	21060
39875	14916
39876	18204
39877	21528
39878	18204
39879	16800
39880	15600
39881	24000
39882	20544
39883	20796
39884	20472
39885	18000
39886	18000
39887	19764
39888	19260
39889	
39890	15180
39891	12744
39892	18204
39893	18204
39894	14976
39895	15864
39896	20400
39897	10248
39898	17580
39899	11436
39900	18204
39901	18204
39902	
39903	17532
39904	18924
39905	
39906	19200
39907	20796
39908	28596
39909	22368
39910	16728
39911	20796
39912	18000
39913	21840
39914	25200
39915	19764
39916	25200
39917	14436
39918	20796
39919	26004
39920	21048
39921	20796
39922	23964
39923	20796
39924	13524
39925	23100
39926	26004
39927	10800
39928	18612
39929	24000
39930	23400
39931	17160
39932	22776
39933	15600
39934	24156
39935	18204
39936	19500
39937	12720
39938	14700
39939	16800
39940	19380
39941	14400
39942	18204
39943	20400
39944	20796
39945	
39946	24000
39947	17700
39948	23700
39949	16968
39950	17364
39951	18192
39952	15600
39953	20796
39954	15600
39955	17160
39956	15600
39957	20232
39958	18204
39959	18204
39960	21204
39961	16932
39962	
39963	15600
39964	20472
39965	17424
39966	15600
39967	18204
39968	14436
39969	17340
39970	14448
39971	14400
39972	16476
39973	11568
39974	18456
39975	26004
39976	31200
39977	34320
39978	30000
39979	31404
39980	36000
39981	27036
39982	27600
39983	84276
39984	31200
39985	29340
39986	51996
39987	23400
39988	32220
39989	26004
39990	31200
39991	23400
39992	25488
39993	28344
39994	32400
39995	19920
39996	28200
39997	36396
39998	24516
39999	29472
40000	26004
40001	39600
40002	26004
40003	24600
40004	22500
40005	16068
40006	26004
40007	25452
40008	19200
40009	19488
40010	20796
40011	22164
40012	21000
40013	28800
40014	20280
40015	26004
40016	
40017	21588
40018	22800
40019	25608
40020	20016
40021	27600
40022	26004
40023	28596
40024	25200
40025	27036
40026	20988
40027	24000
40028	19236
40029	33360
40030	28104
40031	33372
40032	17556
40033	23808
40034	26004
40035	
40036	25692
40037	20796
40038	25200
40039	27600
40040	19116
40041	27300
40042	32760
40043	31200
40044	20376
40045	26004
40046	26004
40047	26004
40048	33708
40049	26208
40050	20664
40051	17556
40052	8448
40053	25200
40054	15600
40055	20796
40056	26004
40057	18912
40058	26796
40059	14484
40060	26004
40061	19236
40062	18096
40063	20004
40064	21060
40065	26004
40066	15600
40067	31200
40068	21600
40069	19392
40070	16800
40071	36000
40072	22200
40073	20796
40074	26004
40075	20796
40076	20796
40077	20232
40078	20796
40079	19764
40080	15600
40081	25536
40082	14400
40083	24000
40084	15600
40085	19236
40086	32004
40087	23700
40088	18204
40089	19944
40090	23400
40091	26004
40092	23100
40093	26004
40094	28236
40095	38400
40096	26004
40097	24000
